G,M20,C,A,z,d
0.353228375588063,-1.44108351102601,3.18499806746651,0.119137058525031,0.87,0.769764966913736
0.430455983786553,-1.34256801902161,3.43888895725796,0.246272677599241,0.93,0.971818870490995
0.509391879105764,-1.94970643337621,3.57000668236077,0.208278884414344,1.01,0.121105248049311
0.428346060496564,-1.35700067250282,2.47767414884102,0.234412690494329,0.91,0.785010927466818
0.485443576103827,-0.950094799309665,2.53926262963229,0.302908106625397,1.119,0.099734409920139
0.462475037655387,-1.62331778868742,3.03901806958589,0.102953470868306,0.843,0.697571935116102
0.327288484516187,-1.02751218473667,3.20248213422266,0.169327305644905,0.75,0.695706953877829
0.512697003788937,-1.87803281764949,3.6382391951151,0.128371235357077,0.72,0.861063257774717
0.543505925815935,-1.89954734810005,3.68292778046852,0.0930716521154276,0.71,0.815131481071695
0.531168953691086,-1.95306520837841,3.93038953972306,0.0816356916289082,0.88,0.763664564389277
0.531146427366999,-1.95091131812922,3.4028193608689,0.162524385588444,0.87,0.769764966913736
0.575547512521572,-1.71790481527301,3.94024498142334,0.118537946272652,0.92,0.991516213113188
0.457290499386766,-1.6782317571327,2.80637918576897,0.131009536707126,0.94,0.920343423592242
0.287671747832341,-1.00113157223196,2.29542624107682,0.144946966447941,1.098,0.203021400021632
0.418611934056165,-1.36519868370074,2.67343120070342,0.192929808688129,1.07,0.282156038795927
0.554284789132699,-1.86329585471721,4.14851114798768,0.116856067631188,0.73,0.862375774453322
0.487859992121203,-1.9716913756109,3.53202530621171,0.0602224984293676,0.72,0.861063257774717
0.471825858389661,-0.933052530972022,2.72107560520279,0.21926388569809,0.84,0.646359669315922
0.493787695446791,-1.20497864010245,2.6067965040196,0.212275996610279,0.74,0.82172106991003
0.497370358521493,-1.68713243221239,4.07177499019621,0.159309882676903,1.02,0.128154827908827
0.285993113634721,-1.69274781513325,2.62397948540645,0.0479291984016508,0.7,0.822190484893515
0.424465903530183,-1.47473694641343,2.83779394514443,0.204613762502657,0.75,0.695706953877829
0.484048148824935,-1.81294748947175,3.47016603992967,0.117524426021553,0.9,0.607420058926763
0.492991049094021,-1.9224914447093,3.84427828164178,0.0774285106259638,0.86,0.776140903192588
0.439006077162445,-1.79292072784422,3.49185675608731,0.196401648048336,1.06,0.258159988824706
0.415735100921563,-1.40413125319946,2.74129001004921,0.149495813299645,0.86,0.776140903192588
0.266835221531032,-1.55170948020912,2.80594862711529,0.111401409232883,0.72,0.861063257774717
0.498266007912082,-1.99143673322499,3.63247863348852,0.0955955110469638,0.72,0.861063257774717
0.470575645203632,-1.20480070375406,3.1834055656011,0.212799683032261,0.9,0.607420058926763
0.414428035980005,-1.81423285758579,3.20350404228973,0.107363401580818,0.72,0.861063257774717
0.489165396527407,-1.24274822025071,3.18518685504923,0.230067027325444,0.727,0.864336650874349
0.48541998680016,-1.8799472173537,2.91462812662958,0.108672602251825,0.93,0.971818870490995
0.500590685140458,-1.74446247435867,2.97597832910617,0.101042155531071,0.74,0.82172106991003
0.335318419643843,-1.66326695898028,3.1292147015289,0.0672364538525046,0.86,0.776140903192588
0.47587204688865,-1.76943018450895,3.88002914314339,0.0407736934081747,0.91,0.785010927466818
0.524615906271613,-1.59817109058521,2.97321812663211,0.212670787350884,0.94,0.920343423592242
0.509913381477028,-1.70123808061415,3.97662965488838,0.119675759799692,0.88,0.763664564389277
0.544022387685669,-1.69018248814411,4.02698549975458,0.254098268955952,0.89,0.701951526087772
0.32367526025328,-1.04226981285536,2.49821559457529,0.168424488061919,0.93,0.971818870490995
0.515857974692936,-1.91115690423614,3.35292776417706,0.202195205076345,0.656,0.36106834067794
0.51262958570343,-1.89619967897226,4.03982853376521,0.088222111348873,0.88,0.763664564389277
0.490134317764063,-0.955909046311274,2.25485049244917,0.25842344940518,0.75,0.695706953877829
0.499713011375942,-2.07323845939049,4.44749290563368,0.174620902150713,0.74,0.82172106991003
0.507509811026396,-1.67900193773414,3.55937663029325,0.226139151542154,0.88,0.763664564389277
0.510217560596838,-1.98906083500128,3.87083077049022,0.0865487636430015,0.88,0.763664564389277
0.494563887766378,-1.94549981274754,3.83717142024616,0.0669039303597541,0.65,0.338681304747934
0.566777350380975,-2.16914364159464,4.2348250237339,0.0611551753463507,0.91,0.785010927466818
0.252308797509678,-1.48078700710573,2.60842408623094,0.0700284311503817,0.73,0.862375774453322
0.169698624328287,-1.27773004713029,2.21151507995799,0.0892550172431811,0.757,0.584544844461387
0.578070575841737,-1.71043863763404,3.59105266497802,0.327897165444276,0.68,0.698688438927053
0.462018641156229,-1.90903234829177,3.55184625230453,0.129337756127232,1.05,0.228406373526592
0.737944554736045,-0.836953903789675,2.78832747757298,0.986522547502882,0.91,0.785010927466818
0.496367629427968,-1.90817831681053,3.29783383224352,0.136760901221816,0.71,0.815131481071695
0.540446116192478,-1.97498431887014,3.52411678913841,0.117619779336676,0.89,0.701951526087772
0.499737384531186,-1.76385017041245,2.90629670901579,0.131618973843937,0.87,0.769764966913736
0.504573349724187,-2.11017080717339,3.59029002730807,0.215595632902739,0.88,0.763664564389277
0.50361598800351,-1.72941903900547,2.987334888289,0.138256242673434,0.93,0.971818870490995
0.533725376229276,-1.89185814509672,3.48372207855887,0.0969549652512092,0.74,0.82172106991003
0.558510902838783,-2.53404005927052,4.45294988732778,0.184954974643201,1.05,0.228406373526592
0.456542943738809,-1.76289416031916,3.23723823810001,0.139890044276908,0.72,0.861063257774717
0.515009955878544,-1.77350043946654,3.13534825060518,0.102182956003232,0.74,0.82172106991003
0.443985470483586,-1.56431662271781,2.99281998662444,0.154097784625331,0.87,0.769764966913736
0.388287880379387,-1.52537298021422,3.04503756412829,0.106013727402056,0.86,0.776140903192588
0.514490096139383,-1.60984885605805,3.16773235353132,0.125750831519284,1.07,0.282156038795927
0.503656392750141,-2.13864840902411,3.84934041420199,0.0875579754903216,0.67,0.616042174895359
0.472171253323338,-1.8654711557602,3.25092193830207,0.118754001938292,0.897,0.629858981322639
0.439385483633176,-1.48650989270212,2.41815893396151,0.106604207311329,0.98,0.218247048000167
0.48723942985536,-1.90144547456267,3.90819722574665,0.272309295997814,1.12,0.093129995275812
0.490435608174155,-1.19764935122954,2.08910547278112,0.122355884843159,1.03,0.167460665126403
0.295290157171933,-1.80088844935207,2.76103740221694,0.0792034542840919,0.61,0.545288746582964
0.59245911090044,-1.89213915099832,3.76594079391544,0.338622013646428,1.098,0.203021400021632
0.287948189228479,-1.05893190313064,2.38282064209175,0.190763951065325,1.08,0.259360693107915
0.544249675269066,-2.16248491867055,4.38723474396568,0.0553869157503728,0.88,0.763664564389277
0.477191319245979,-1.64211407421421,4.29207334656939,0.226697889519915,0.77,0.465239147470381
0.307502342223268,-1.4816334082862,2.70661252066278,0.132193943891025,0.74,0.82172106991003
0.498685306049299,-0.943337744206848,3.79966016915151,0.328093948678132,0.85,0.75635482886508
0.434885363172764,-1.01188669489092,2.71126108969107,0.206686431302208,0.936,0.95255293652294
0.499602027773104,-0.944739176245241,2.94056184817946,0.301165013573672,0.82,0.388302096758578
0.542838780604078,-2.18416359321252,4.39392026185414,0.0911953612134303,0.71,0.815131481071695
0.366502296831797,-1.77713325634958,3.30042758821981,0.161042866760003,0.79,0.309210050845135
0.523825365525895,-1.99969855566206,3.65401546259759,0.0806719246234083,0.72,0.861063257774717
0.660423614885606,-1.9628919672677,3.3560835162934,0.162341772877767,0.69,0.794169194681158
0.56968752333784,-1.99428991852343,4.4122349143944,0.0692305867843878,0.72,0.861063257774717
0.55778182682733,-2.13190599949406,3.9926842028882,0.0890338854492764,0.87,0.769764966913736
0.543796315998256,-1.88899282749504,3.71255586448255,0.181957187710209,0.93,0.971818870490995
0.545321380482593,-1.91438483519835,3.78468009957697,0.129619586880878,0.72,0.861063257774717
0.357765476257795,-1.65293022018955,2.88860599065533,0.051503101043631,0.89,0.701951526087772
0.518713603900721,-2.13542567911361,3.79505723896875,0.135507793237167,0.7,0.822190484893515
0.542397412945803,-2.14414375791952,3.34899330261208,0.180280478614024,0.96,0.59301078819364
0.563044021326042,-2.23990732549541,4.27005548776749,0.104870913258582,0.83,0.483552632460407
0.408109833126985,-1.21610778158722,2.41386854753289,0.150503520333478,0.94,0.920343423592242
0.502170898644909,-1.87993319870316,3.60277943680073,0.183439212359611,0.61,0.545288746582964
0.366649777530541,-0.983568502161301,2.6586686854647,0.181552191102121,0.75,0.695706953877829
0.734741114727869,-1.48786655054937,2.60790151915268,0.459417932108261,0.7,0.822190484893515
0.468829092318295,-1.11003279867802,2.88505519413767,0.257013456000906,0.93,0.971818870490995
0.525885359068115,-1.80836505022229,3.87135946768589,0.155594270816017,0.7,0.822190484893515
0.572258418157206,-2.09142055609993,3.76000112011421,0.170989138408257,0.72,0.861063257774717
0.525110345071933,-1.9985922512593,4.0081160792955,0.283492601503118,0.67,0.616042174895359
0.286780988386615,-1.22194815292754,2.50236605800504,0.0934005267887348,0.97,0.343567251734156
0.436460185172579,-1.22850604867244,2.29258283433118,0.176033152530945,0.96,0.59301078819364
0.542661233149172,-1.99780673121581,3.13795917174515,0.209642933921718,1.07,0.282156038795927
0.762465928737931,-1.5252381405789,3.19987857505211,0.289493543478647,0.59,0.487592644681106
0.81377498028686,-1.49793233218406,2.50407223507932,0.46373169342219,0.7,0.822190484893515
0.525467350988288,-1.94922596452645,3.94799785433716,0.176688988718052,0.72,0.861063257774717
0.48473040415239,-1.61516360952527,3.31755315418501,0.257443129234351,0.84,0.646359669315922
0.357739449671963,-1.28772071102685,2.93233596467127,0.136568561614206,0.73,0.862375774453322
0.469023559858575,-1.85573646654642,3.65935586942957,0.163537397416447,0.71,0.815131481071695
0.37465664574773,-1.12811942331027,3.23216280486684,0.204618530101067,1.06,0.258159988824706
0.235403918785586,-1.15600389428578,2.30465276219629,0.0653814812429883,0.888,0.724804831354924
0.408660396797426,-1.57027991560054,3.04942288681969,0.123331209410701,0.94,0.920343423592242
0.567108662775448,-2.0980105939003,3.97875854817677,0.0557443283497428,0.71,0.815131481071695
0.500101190268693,-1.41500248747225,3.93079079691104,0.121094710390396,0.93,0.971818870490995
0.284736070997635,-1.05087447483497,2.46921040979177,0.0791803732035042,0.97,0.343567251734156
0.455922815783101,-1.47332557503929,2.60058043321566,0.14606841545669,0.73,0.862375774453322
0.538555846363989,-1.88369889920288,3.6402007086708,0.140326512050334,0.71,0.815131481071695
0.355344207066654,-1.42594649610839,2.71346714938639,0.0935134642624016,0.83,0.483552632460407
0.546246231538937,-1.74664002028547,3.19316388880564,0.130005964258006,0.667,0.577884013914679
0.353218174282167,-0.908194232860474,2.19124589218068,0.196760618256615,1.114,0.129806280127949
0.808722031117943,-2.57290097101006,4.02817171653398,0.184742485257847,0.61,0.545288746582964
0.476013037080358,-1.34390809034337,2.63176242350554,0.13427902631976,0.731,0.861722148979646
0.453373860225399,-1.32048177063222,2.78616121052927,0.0941962227721777,0.697,0.85123656678023
0.515397716081754,-2.1699735723248,3.57720072584061,0.144514578664433,0.61,0.545288746582964
