koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,status
1.35337091,0,0.579,2.2396,104560,0.311769,1.72523,26.69,0.0215,83.97,1444,1031.53,5.507,5426,4.511,-0.48,0.784,0.726,FALSE POSITIVE
18.74072534,0,0.203,5.19791,125480,0.327404,2.54198,35.61,0.1413,89.68,717,62.46,36.138,6122,4.471,-0.1,0.996,1.07,FALSE POSITIVE
4.944927575,0,1.215,3.4648,1028.7,0.253805,0.03635,19.43,0.0504,70.33,728,66.56,3.61,4428,4.59,0.14,0.701,0.697,FALSE POSITIVE
12.4227918,0,0.979,27.29,202.6,0.018364,0.00033,1.44,0.097,45.29,634,38.29,1.391,5279,4.62,-0.32,0.72,0.796,FALSE POSITIVE
4.429633087,0,1.264,3.0257,6120.1,0.363622,0.19465,32.12,0.0498,77.56,950,192.62,5.87,5344,4.545,-0.1,0.809,0.837,FALSE POSITIVE
4.2742605,0,0.089,2.687,263.8,0.015001,1.92782,1.88,0.0533,89.59,1326,730.69,12.3,6477,4.361,-0.26,1.148,1.102,CANDIDATE
2.32539968,0,1.004,16.791,288.1,0.032816,0.00402,9.76,0.0421,16.63,2501,9234.82,1.047,7046,3.831,0.1,2.724,1.834,FALSE POSITIVE
2.442941283,0,1.164,4.1847,37338,0.441189,0.20225,48.18,0.0356,73.07,1352,788.17,4,5780,4.438,0,1,1,FALSE POSITIVE
3.09872834,0,0.133,1.89,248,0.014297,3.95008,0.64,0.0313,89.39,579,26.6,12.61,3628,4.842,-0.2,0.41,0.427,CANDIDATE
129.222771,0,0.867,7.272,445.3,0.022805,0.45198,2.01,0.461,89.33,288,1.63,73.6,4934,4.515,0.14,0.809,0.781,CANDIDATE
3.07551068,0,0.005,1.683,46.1,0.006171,5.55594,0.84,0.0416,89.98,1389,879.95,14.06,5763,4.256,0.12,1.242,1.014,CANDIDATE
0.552141897,0,1.091,4.985,105.6,0.101732,0.08223,10.04,0.0128,6.88,2206,5602.43,1.0984,5952,4.486,-0.36,0.904,0.913,FALSE POSITIVE
4.25907841,0,0.362,4.513,28.1,0.004852,0.32638,0.7,0.0504,86.94,1253,583.12,6.79,5560,4.173,0.1,1.316,0.942,CANDIDATE
4.83014159,0,0.034,0.957,192,0.012676,48.2389,1.3,0.0549,89.95,1039,275.02,39,5693,4.467,-0.02,0.939,0.943,CANDIDATE
0.705816203,0,1.133,5.55,149,0.145356,0.05771,15.33,0.0158,9.7,2109,4650.24,1.15,6106,4.487,-0.16,0.966,1.043,FALSE POSITIVE
480.03759,0,0.2596,16.25,717.4,0.024293,0.91708,1.14,0.9212,89.95,109,0.03,223.5,3622,4.826,-0.1,0.43,0.451,FALSE POSITIVE
0.566792936,0,0.467,2.846,23,0.004525,0.21041,0.79,0.0133,72.22,3114,22251.32,1.529,6432,4.018,-0.72,1.603,0.977,FALSE POSITIVE
2.08802799,0,0.9865,24.017,70.8,0.010598,0.00448,1.93,0.0352,12.61,2003,3806.17,1.01072,6593,4.117,-0.08,1.67,1.335,FALSE POSITIVE
24.2783801,0,0.717,4.564,714.4,0.026305,0.8528,2.03,0.1456,88.62,432,8.27,29.8,4450,4.583,0.14,0.707,0.698,CANDIDATE
24.2382519,0,0.82,2.703,465.5,0.022182,2.36072,2.19,0.1642,88.88,597,29.92,41.9,5763,4.527,0.02,0.904,1.002,FALSE POSITIVE
8.80854183,0,0.993,34.7564,174.7,0.02037,0.00033,2.69,0.0853,26.19,1000,236.05,1.106,6017,4.3,0.04,1.21,1.064,FALSE POSITIVE
6.60180003,0,0.204,2.624,213.4,0.013259,3.01719,1.25,0.0684,89.39,875,138.25,19.08,5591,4.559,0.07,0.86,0.977,CANDIDATE
1.45728997,0,0.749,3.582,71.3,0.008377,0.10329,0.93,0.0261,70.69,1665,1818.19,2.26,6063,4.476,0.07,1.012,1.117,FALSE POSITIVE
21.8660922,0,0.057,2.03,301.6,0.015998,22.99807,1.88,0.1565,89.96,730,67.15,83.5,6309,4.402,-0.18,1.077,1.062,FALSE POSITIVE
382.5891,0,0.042,11.7,298.2,0.015918,2.10941,2.15,1.0393,89.99,305,2.05,253.7,6337,4.261,-0.34,1.239,1.019,CANDIDATE
42.02646,0,0.7156,2.553,190,0.013558,7.87729,1.5,0.2379,89.38,561,23.47,90.3,6158,4.431,-0.2,1.016,1.013,FALSE POSITIVE
452.10093,0,0.1063,12.69,464,0.019881,1.94667,2.08,1.135,89.95,254,0.99,276,6276,4.456,-0.52,0.956,0.953,FALSE POSITIVE
0.766298172,0,0.813,1.78462,19401,0.1438,0.70862,15.64,0.0163,73.14,2163,5154.54,2.8019,6267,4.431,-0.42,0.996,0.976,FALSE POSITIVE
103.284757,0,0.6314,1.674,78.4,0.008531,90.38657,1.96,0.4601,89.95,583,27.31,371,6185,3.878,-0.2,2.101,1.216,FALSE POSITIVE
523.36921,0,1.0046,1.007,9918,0.175023,980.85419,17.45,1.2629,89.95,240,0.78,2421.7,6397,4.508,-0.62,0.913,0.978,FALSE POSITIVE
32.4185265,0,0.7105,5.154,110.7,0.010304,0.74035,1.62,0.1877,88.81,687,52.7,34.5,5622,4.044,-0.38,1.441,0.84,CANDIDATE
2.313367981,0,1.247,2.42645,13438,0.402084,0.40138,33.55,0.0324,75.07,1180,458.02,4.842,5508,4.598,-0.3,0.764,0.855,FALSE POSITIVE
1.118510435,0,0.251,1.111,72.7,0.00789,6.45795,0.75,0.0208,88.09,1684,1898.51,7.53,5918,4.544,-0.26,0.865,0.956,CANDIDATE
2.28494301,0,0.013,1.01,161.8,0.01156,19.41257,1,0.0321,89.96,1180,458.39,17.5,5396,4.571,-0.16,0.789,0.845,CANDIDATE
439.21978,0,0.2863,9.392,342.3,0.017205,4.15804,1.81,1.1379,89.95,266,1.18,348.7,6553,4.479,-0.64,0.962,1.017,CANDIDATE
5.2439783,0,0.82,10.1,93.5,0.009893,0.01074,1.03,0.0593,70.84,1068,307.32,2.5,6029,4.481,-0.14,0.956,1.005,FALSE POSITIVE
3.989144446,0,0.252,20.7947,630520,0.767438,0.02569,60.26,0.0432,84.81,996,233.19,2.78541,5538,4.555,-0.88,0.719,0.676,FALSE POSITIVE
0.93374699,0,1.167,6.168,172.1,0.180609,0.03661,103.98,0.0209,11.45,3442,33070.3,1.191,4909,3.136,-0.04,5.272,1.386,FALSE POSITIVE
45.43324862,0,0.489,14.242,414350,0.654977,0.52495,77.25,0.247,89.27,529,18.46,38.548,5731,4.359,0.07,1.08,0.972,FALSE POSITIVE
2.03742712,0,0.791,3.939,36,0.006048,0.08059,0.9,0.0325,72.32,1812,2550.21,2.61,6356,4.215,-0.16,1.358,1.101,FALSE POSITIVE
9.089355023,0,0.647,6.4006,101480,0.313154,0.4397,68.91,0.1011,87.01,1511,1233.59,12.4295,7675,4.051,-0.12,2.015,1.665,FALSE POSITIVE
4.5638537,0,0.9866,13.05,71.9,0.01137,0.00141,2.97,0.0587,31.51,1533,1305.08,1.158,5446,3.793,0.07,2.39,1.293,FALSE POSITIVE
9.449438672,0,1.243,5.5479,12867,0.387727,0.11386,60.59,0.0903,81.21,1152,415.72,8.13,6558,4.167,-0.38,1.431,1.096,FALSE POSITIVE
15.926632768,0,0.672,7.42888,271860,0.578733,0.95814,57.95,0.12,88.36,670,47.68,23.4211,5496,4.471,0.06,0.917,0.907,FALSE POSITIVE
8.8324193,0,0.185,2.252,74.1,0.007933,6.3509,0.98,0.0812,89.38,999,234.99,29.697,6060,4.29,-0.4,1.133,0.914,CANDIDATE
3.693702974,0,1.19,3.37146,25208,0.410287,0.37422,62.55,0.0512,79.39,1453,1054.1,6.462,6309,4.265,0.32,1.396,1.306,FALSE POSITIVE
67.41958542,0,0.72,7.645,182170,0.470832,2.68714,49.46,0.313,89.52,470,11.48,86.43,6071,4.425,-0.48,0.962,0.898,FALSE POSITIVE
11.9283194,0,0.052,6.69,182.5,0.01201,0.34785,0.98,0.0916,89.78,632,37.8,13.78,5010,4.545,-0.2,0.75,0.72,FALSE POSITIVE
10.303356001,0,0.364,5.98633,520070,0.708788,1.89122,69.66,0.0854,89.05,787,90.76,21.976,5497,4.423,-0.28,0.9,0.782,FALSE POSITIVE
0.957079167,0,1.135,3.85011,48674,0.45386,0.2009,72.76,0.0194,57.88,2441,8421.62,2.1347,6367,4.133,-0.34,1.468,1.066,FALSE POSITIVE
2.892087553,0,1.062,3.16757,71631,0.471271,0.84698,47.55,0.0379,81.53,1225,531.42,7.208,5622,4.443,-0.16,0.924,0.864,FALSE POSITIVE
8.3613732,0,0.067,3.649,104.7,0.009364,1.48468,0.79,0.072,89.78,793,93.31,17.64,5470,4.509,-0.58,0.777,0.71,CANDIDATE
12.9284553,0,0.2446,2.49,297.9,0.015708,6.76552,0.64,0.0795,89.38,343,3.26,39.1,3578,4.893,-0.2,0.375,0.401,CANDIDATE
3.74318005,0,0.952,1.111,237.5,0.018809,1.12171,1.75,0.045,84.19,999,235.28,9.4,5207,4.516,0.16,0.851,0.866,CANDIDATE
106.17593813,0,0.718,10.4168,164740,0.440724,1.54326,54.91,0.4163,89.58,441,8.94,97.2474,6038,4.254,-0.56,1.141,0.852,FALSE POSITIVE
394.67816267,0,0.708,6.05443,253380,0.575438,41.81694,52.16,0.9797,89.94,235,0.72,700.91,5780,4.505,-0.54,0.83,0.803,FALSE POSITIVE
10.9938268,0,0.471,5.0746,419210,0.649357,2.80849,52.69,0.0868,88.97,627,36.46,26.18,4856,4.554,-0.08,0.743,0.721,FALSE POSITIVE
0.594276199,0,4.038,2.0188,220740,3.665677,16.61856,266.99,0.012,53.29,1564,1414.7,6.77,4756,4.603,-0.36,0.667,0.65,FALSE POSITIVE
45.5827119,0,0.253,3.193,76.5,0.008166,10.97486,2.42,0.3045,89.86,957,198.31,106.4,7266,3.828,-0.08,2.715,1.807,FALSE POSITIVE
623.005238,0,0.895,23.5615,140330,0.505563,0.7123,66.64,1.4554,89.79,229,0.64,244.49,5689,4.299,0.32,1.207,1.058,FALSE POSITIVE
396.048721,0,0.978,16.376,931.8,0.042957,0.03633,13.52,1.1619,89.16,370,4.43,67,5327,3.643,-0.18,2.882,1.332,FALSE POSITIVE
2.858879267,0,1.262,2.3753,644.5,0.289833,0.04913,515.07,0.0573,62.89,3638,41379.77,2.77,4893,2.501,0.07,16.274,3.063,FALSE POSITIVE
0.603351522,0,0.46,0.8358,164.1,0.012153,6.58078,3.91,0.0161,84.75,3730,45493.51,5.02,6240,3.679,-0.04,2.948,1.515,FALSE POSITIVE
303.226376,0,0.1097,1.802,1464,0.035058,476.40961,3.66,0.8778,89.95,274,1.33,1323,5952,4.469,-0.16,0.955,0.982,CANDIDATE
37.7935113,0,0.0794,1.718,67.2,0.007533,63.69892,0.89,0.2279,89.95,592,29.06,168.8,6178,4.417,-0.02,1.076,1.098,CANDIDATE
8.67237968,0,0.1385,2.826,99.1,0.009044,3.2406,0.87,0.0796,89.38,825,109.61,23.44,5620,4.498,-0.12,0.882,0.893,CANDIDATE
1.88984957,0,1.182,19.45,249670,0.934191,0.0402,73.04,0.0265,53.01,1221,526.5,1.965,5328,4.571,-0.6,0.716,0.695,FALSE POSITIVE
16.434352831,0,0.572,5.15682,45700,0.203868,1.20389,25.25,0.1259,88.73,789,91.8,25.8074,5963,4.322,-0.12,1.134,0.986,FALSE POSITIVE
1.39797542,0,0.077,9.06,43.2,0.005868,0.02324,0.49,0.022,86.69,1316,709.8,1.339,5074,4.536,-0.22,0.761,0.725,FALSE POSITIVE
0.843651274,0,0.405,2.80468,305450,0.526784,1.15457,39.98,0.0153,83.38,1553,1371.12,3.5153,5220,4.578,-0.64,0.695,0.665,FALSE POSITIVE
17.445640466,0,0.588,6.08966,334160,0.614952,2.21982,63.46,0.1311,88.98,682,51.15,32.931,5759,4.481,0.02,0.945,0.984,FALSE POSITIVE
3.84615171,0,0.153,2.24,137.1,0.010763,2.88667,1.14,0.0488,89.33,1199,487.47,13.12,6106,4.487,-0.16,0.966,1.043,CANDIDATE
0.61566096,0,0.161,2.669,13.9,0.003453,0.31597,0.84,0.0159,85.02,3459,33790.36,1.85,6619,3.89,-0.32,2.23,1.408,FALSE POSITIVE
2.61844178,0,0.182,3.203,45.1,0.006019,0.65999,2.16,0.0401,88.32,2033,4044.74,6.21,5088,3.502,-0.18,3.293,1.257,FALSE POSITIVE
19.40669392,0,0.424,5.27765,464520,0.682386,4.80846,57.97,0.1342,89.47,597,30.05,45.746,5622,4.588,-0.34,0.778,0.862,FALSE POSITIVE
4.84847245,0,0.191,0.874,554.7,0.021308,61.88007,1.51,0.0484,89.74,667,46.85,42.5,4137,4.625,0.16,0.647,0.643,CANDIDATE
24.261683827,0,0.814,7.1617,192280,0.544813,1.2633,58.48,0.1667,88.63,659,44.55,34.00141,6151,4.473,-0.18,0.983,1.048,FALSE POSITIVE
8.667826242,0,0.822,5.06514,43491,0.223318,0.42237,37.51,0.0899,86.03,1225,531.63,11.8819,6712,4.174,-0.2,1.538,1.294,FALSE POSITIVE
15.71377375,0,0.864,7.464,9482,0.10354,0.10438,10.85,0.1192,85.53,728,66.24,11.09,5812,4.434,-0.2,0.96,0.912,FALSE POSITIVE
12.654896,0,0.009,4.325,100.6,0.009121,1.35662,1.02,0.1054,89.98,801,97.41,22.56,5833,4.407,-0.04,1.022,0.974,CANDIDATE
2.97606298,0,0.363,4.124,72.2,0.007754,0.30442,5.65,0.0537,86.01,2615,11065.06,5.22,5321,3.158,0.07,6.669,2.334,FALSE POSITIVE
5.8229815,0,0.395,2.8,281.6,0.015533,1.83805,1.36,0.0609,88.48,914,165.12,14.88,5704,4.575,-0.3,0.804,0.897,CANDIDATE
1.806631432,0,0.536,1.102,217.5,0.013818,7.29632,1.05,0.0257,87.15,1059,297.98,10.8,4606,4.591,-0.04,0.699,0.696,FALSE POSITIVE
4.37198905,0,0.177,2.177,103.7,0.009309,3.51415,0.93,0.0515,89.34,1085,327.65,15.26,5823,4.489,-0.14,0.919,0.951,CANDIDATE
0.91849333,0,0.276,2.399,58.7,0.007106,0.54792,0.93,0.02,84.54,2205,5576.7,2.902,6469,4.385,0.07,1.193,1.26,FALSE POSITIVE
0.76757669,0,0.821,2.04757,157610,0.500009,1.70736,34.23,0.014,77.39,1530,1294.42,3.7604,5182,4.635,-0.98,0.627,0.619,FALSE POSITIVE
0.530972263,0,1.079,3.653,48.6,0.086135,0.08699,9.32,0.0131,8.18,2373,7495,1.09,6185,4.472,-0.18,0.991,1.06,FALSE POSITIVE
3.481657589,0,0.245,4.75315,347010,0.555008,1.00721,78.24,0.0441,88.37,1485,1151.7,8.64195,6225,4.191,-0.48,1.291,0.943,FALSE POSITIVE
279.036565,0,1.198,31.92,395.2,0.217619,0.00078,30.25,0.8734,85.34,323,2.58,14.75,6072,4.285,0.1,1.273,1.139,CANDIDATE
19.3854894,0,0.0074,1.031,4560,0.061464,178.09914,6.13,0.1312,89.95,632,37.73,152.4,5432,4.42,-0.16,0.913,0.801,CANDIDATE
3.912679136,0,23.127,3.556,291510,22.820008,187.57475,1794.2,0.0427,64.31,1018,253.12,53.344355,5616,4.553,-0.98,0.72,0.675,FALSE POSITIVE
7.544804312,0,1.266,8.2678,6501.7,0.364181,0.01781,63.99,0.073,70.38,1233,546.03,3.77,5953,3.984,-0.56,1.609,0.91,FALSE POSITIVE
4.442517008,0,0.936,2.43922,25342,0.21339,1.20478,26.08,0.0548,85.02,1258,593.85,10.79202,6316,4.387,-0.1,1.119,1.109,FALSE POSITIVE
0.875267982,0,1.258,1.6038,11701,0.399678,0.58791,39.19,0.0162,64.08,1910,3157.34,2.88,5821,4.402,-0.74,0.898,0.742,FALSE POSITIVE
20.427232317,0,5.499,3.46429,121810,4.912193,42.61535,601.32,0.148,86.78,749,74.27,98,6167,4.354,-0.12,1.121,1.032,FALSE POSITIVE
0.364860478,0,0.267,1.4736,112.6,0.009721,1.05226,0.68,0.0086,82.14,1993,3703.08,1.9491,5220,4.622,-0.92,0.642,0.63,FALSE POSITIVE
379.63135,0,0.1257,16.78,1036.2,0.029023,0.72186,1.67,0.8544,89.95,168,0.19,176.512,4847,4.755,-1.36,0.527,0.575,FALSE POSITIVE
186.59466,0,0.1328,16.57,685,0.024031,0.36228,2.66,0.6565,89.95,338,3.07,87.4,6163,4.461,-0.1,1.013,1.079,FALSE POSITIVE
7.155547398,0,0.883,4.5711,2568.8,0.055645,0.12552,48.93,0.093,82.73,2049,4166.27,6.978,4992,2.947,0.02,8.052,2.096,FALSE POSITIVE
2.31164074,0,0.252,2.317,488.7,0.019743,1.5292,39.73,0.0515,88.09,4074,65140.27,7.56,4883,2.439,0.21,18.427,3.402,FALSE POSITIVE
49.1782244,0,0.315,5.8,449,0.019512,1.93884,1.79,0.2402,89.71,468,11.32,62.8,5674,4.473,-0.54,0.839,0.764,CANDIDATE
22.7783121,0,0.3499,1.037,155.6,0.011708,147.36241,1.89,0.1651,89.95,863,130.87,159.3,6538,4.162,-0.24,1.477,1.153,CANDIDATE
623.2344,0,0.0831,14.448,602.8,0.022285,1.84346,2.04,1.3288,89.95,196,0.35,335.8,5600,4.496,-0.36,0.839,0.804,CANDIDATE
18.527824075,0,0.171,5.88678,76231,0.255131,1.47404,64.66,0.1465,89.67,1080,322.19,29.907,6154,3.793,-0.34,2.321,1.219,FALSE POSITIVE
63.52017525,0,0.375,17.1759,32548,0.163049,0.14125,77.1,0.3699,89.31,745,72.92,31.116,4938,3.388,0.34,4.33,1.669,FALSE POSITIVE
0.721624431,0,0.855,2.54242,157750,0.520137,0.93377,40.61,0.0139,73.16,1604,1560.97,2.9512,5067,4.565,-0.4,0.715,0.686,FALSE POSITIVE
30.130130001,0,0.631,13.4919,280750,0.569395,0.30788,83.75,0.2058,88.53,753,76.07,24.538,6674,4.286,-0.06,1.347,1.284,FALSE POSITIVE
17.3816224,0,0.666,2.73456,59099,0.238323,8.16226,26.55,0.13,89.25,756,77.09,50.704,6116,4.407,-0.3,1.02,0.969,CANDIDATE
0.974477904,0,1.252,2.69834,8846.9,0.377415,0.17041,618.37,0.0293,52.24,5205,172916.96,2.0452,5210,2.631,0.21,15.004,3.512,FALSE POSITIVE
2.069415479,0,1.241,5.71941,16188,0.406208,0.04981,55.45,0.0343,56.39,1768,2310.53,2.242,6640,4.343,-0.04,1.25,1.261,FALSE POSITIVE
5.15998178,0,1.306,3.356,412.4,0.326958,0.01975,19.07,0.048,64.45,574,25.63,3.03,3900,4.727,-0.1,0.534,0.555,CANDIDATE
2.479948394,0,0.67,5.7219,150680,0.396857,0.22375,35.62,0.034,80.76,1169,441.85,4.1744,5391,4.539,-0.08,0.822,0.854,FALSE POSITIVE
1.320499473,0,0.15,1.184,204,0.012893,6.80098,18.94,0.0349,89,4477,95168.65,8.56,5172,2.693,0.07,13.454,3.257,CANDIDATE
8.947426242,0,0.517,4.89701,85995,0.27895,1.0331,45.87,0.0892,88.19,1141,401.11,16.352,6297,4.155,-0.06,1.506,1.18,FALSE POSITIVE
5.902596818,0,0.168,5.5711,54894,0.215997,0.50701,25.8,0.0645,89.02,1123,376.53,9.7742,6184,4.371,-0.16,1.094,1.022,CANDIDATE
0.762132307,0,0.399,1.22,63.7,0.007382,2.90188,0.75,0.0162,84.88,1872,2913.14,4.47,5594,4.489,0.16,0.934,0.981,CONFIRMED
4.02664625,0,0.094,3.771,30,0.005015,0.63921,0.68,0.053,89.34,1318,715.51,8.18,6187,4.341,0.26,1.238,1.23,CANDIDATE
71.008017,0,0.1788,5.395,170.2,0.011971,3.76818,1.11,0.3221,89.95,419,7.27,100.1,5847,4.526,-0.38,0.849,0.882,CANDIDATE
4.318726936,0,0.867,2.67349,59429,0.297295,1.734,29.74,0.0521,85.84,1091,334.31,11.957,5896,4.518,-0.08,0.916,1.008,FALSE POSITIVE
8.6532378,0,0.359,2.974,126,0.010289,2.34077,0.96,0.0816,89.02,793,93.75,21,5561,4.561,0.07,0.854,0.968,FALSE POSITIVE
1.461270059,0,1.288,16.467,3348.7,0.357175,0.02188,26.29,0.0228,17.61,1253,583.36,1.352,5226,4.651,-0.48,0.674,0.743,FALSE POSITIVE
37.59406667,0,1.197,8.9943,28618,0.430244,0.20933,43.08,0.2055,87.26,554,22.2,25.008,5941,4.426,-0.6,0.917,0.817,FALSE POSITIVE
2.68814059,0,0.532,1.12,145.2,0.011448,10.28643,0.92,0.0352,88.07,1135,392.64,15.78,5636,4.613,-0.54,0.734,0.821,CANDIDATE
1.506503686,0,0.401,5.02151,477100,0.693626,0.49995,178.15,0.0332,84.13,3250,26341.29,3.91444,8751,4.026,0.07,2.352,2.14,FALSE POSITIVE
1.5765874,0,1.04,15.18,29.2,0.045763,0.00867,15.68,0.032,5.26,2946,17781.51,1.044,6742,3.688,-0.14,3.138,1.752,FALSE POSITIVE
1.387206724,0,0.856,3.82527,151430,0.5,0.45506,103.41,0.0279,76.2,2619,11126.98,3.5906,7207,4.06,-0.16,1.894,1.499,FALSE POSITIVE
12.424747,0,0.976,25.24,139,0.014934,0.00037,1.35,0.1023,47.54,691,53.94,1.445,5514,4.569,-0.04,0.826,0.926,FALSE POSITIVE
2.243015737,0,0.661,4.31675,277950,0.585583,0.74091,92.34,0.0327,83.47,1813,2547.31,5.8191,6181,4.084,-0.58,1.444,0.923,FALSE POSITIVE
1.541530919,0,0.759,4.8691,213260,0.546018,0.32317,115.49,0.0304,77.24,2689,12320.99,3.4368,7631,4.059,-0.26,1.937,1.564,FALSE POSITIVE
0.523493764,0,0.083,0.9015,54,0.006805,6.24654,1.82,0.0141,88.94,3565,38110.61,4.49,6122,3.791,-0.04,2.455,1.357,FALSE POSITIVE
27.765596,0,0.069,19.49,147.6,0.011039,0.03259,1.2,0.1847,89.64,605,31.66,10.99,5897,4.476,0.16,0.999,1.088,CANDIDATE
21.1579573,0,0.775,4.706,215.9,0.014732,0.48101,1.63,0.1555,88.02,682,51.22,22.5,6063,4.476,0.07,1.012,1.117,CANDIDATE
111.149082,0,0.1665,2.911,394.2,0.018047,38.4836,1.87,0.462,89.95,364,4.16,293,5763,4.511,0.21,0.948,1.063,CANDIDATE
37.959659,0,0.3842,2.793,287.9,0.015618,12.20918,1.41,0.2137,89.95,484,12.93,97.6,5573,4.558,-0.12,0.827,0.902,CANDIDATE
232.040326,0,0.61,12.235,290.8,0.016278,0.57442,2.05,0.7326,89.7,327,2.71,117.8,5903,4.3,-0.1,1.156,0.974,CANDIDATE
5.34264143,0,0.021,2.453,691.3,0.023564,3.27869,1.72,0.0531,89.93,799,96.47,17.04,5101,4.63,-0.5,0.67,0.699,CONFIRMED
11.8496351,0,0.607,3.319,183.8,0.012962,1.45975,1.31,0.1023,88.43,802,97.71,22.13,6032,4.508,-0.18,0.929,1.014,CANDIDATE
0.733726452,0,0.291,2.309,114.6,0.009885,0.50636,0.86,0.0152,83.14,1867,2891.64,2.43,5855,4.578,-0.46,0.797,0.885,FALSE POSITIVE
1.17033848,0,0.1381,11.56,17.3,0.003862,0.01373,0.98,0.0271,81.93,3272,27090,0.998,8027,3.997,0.07,2.314,1.94,FALSE POSITIVE
2.00383703,0,0.268,3.473,42.3,0.005986,0.37968,0.67,0.0317,86.44,1518,1256.78,4.32,6045,4.439,-0.02,1.028,1.055,FALSE POSITIVE
0.566809491,0,0.484,3.156,69.5,0.007736,0.16595,0.55,0.0115,69.94,1656,1790.3,1.413,4987,4.611,-0.62,0.654,0.637,FALSE POSITIVE
1.51264208,0,1.192,1.871,23842,0.414612,0.95512,36.72,0.0237,75.83,1357,801,4.87,5258,4.508,-0.18,0.811,0.772,FALSE POSITIVE
6.933574,0,0.05,2.43,276.7,0.015042,4.25255,1.3,0.0682,89.87,829,111.53,22.11,5510,4.584,-0.18,0.793,0.888,CANDIDATE
0.691823991,0,0.3501,5.965,165.9,0.011667,0.03691,1.23,0.0145,68.75,1878,2938.32,0.977,5226,4.404,0.24,0.962,0.857,FALSE POSITIVE
3.773744,0,0.9606,15.2,85.2,0.010794,0.00199,2.44,0.0536,32.66,2001,3791.11,1.144,7302,3.965,-0.5,2.069,1.44,CANDIDATE
7.2949175,0,1.132,41.04,182.8,0.146251,0.00056,11.67,0.0684,13.44,763,79.99,1.164,5289,4.614,-0.28,0.731,0.809,FALSE POSITIVE
0.905677864,0,1.321,2.2432,3670.4,0.394665,0.16562,325.51,0.0234,46.8,3989,60020.95,1.929,5037,3.002,0,7.553,2.091,FALSE POSITIVE
1.608363345,0,0.608,2.1988,96134,0.300955,1.99996,19.36,0.0225,84.63,1133,390.1,6.491,5022,4.668,-1.1,0.589,0.589,FALSE POSITIVE
103.4269873,0,0.013,5.03,950.1,0.028295,7.44965,3.16,0.4438,90,416,7.08,161.5,6208,4.454,-0.12,1.024,1.086,CANDIDATE
0.792023257,0,0.205,3.2604,176.6,0.01188,0.22081,0.81,0.0142,83.94,1300,678.05,1.942,4447,4.632,-0.34,0.625,0.611,FALSE POSITIVE
0.866344816,0,0.318,1.9188,233.6,0.013856,0.97539,6.85,0.0168,84.6,3569,38575.44,3.382,4936,3.055,-0.44,4.527,0.848,FALSE POSITIVE
17.51191534,0,0.008,5.678,728.8,0.023076,0.86473,52.64,0.1308,89.98,2246,6014.16,24.11,4029,1.786,0.3,20.888,0.972,FALSE POSITIVE
64.1983721,0,0.347,0.934,248.2,0.014753,576.70325,1.74,0.3034,89.95,506,15.49,501,6088,4.329,-0.46,1.077,0.901,CANDIDATE
3.044771557,0,0.295,11.0593,487820,0.67147,0.0957,231.93,0.0522,85.31,2816,14849.39,3.6062,8199,3.747,-0.12,3.163,2.039,FALSE POSITIVE
2.131225773,0,1.264,5.4932,2337.1,0.317796,0.02021,35.68,0.0316,41.7,1555,1382.47,1.693,6181,4.38,-0.48,1.028,0.925,FALSE POSITIVE
15.926990634,0,1.368,11.5142,394230,1.323478,0.58954,93.94,0.1066,86.06,566,24.16,19.921,5191,4.615,-0.84,0.65,0.635,FALSE POSITIVE
10.476258265,0,0.318,7.77203,120210,0.322717,0.40061,54.13,0.0961,88.62,1077,318.44,13.2462,6109,4.097,-0.14,1.536,1.076,FALSE POSITIVE
4.694218481,0,0.616,4.53365,175470,0.416638,0.89368,35.81,0.052,86.51,946,189.23,10.135,5512,4.575,-0.24,0.787,0.851,FALSE POSITIVE
2.179924994,0,0.711,4.87581,253150,0.578174,0.47773,60.99,0.0334,81.71,1448,1040.63,4.9325,6106,4.487,-0.16,0.966,1.043,FALSE POSITIVE
231.364508,0,0.6598,4.747,1488,0.037134,9.34512,2.45,0.6316,89.95,202,0.4,298,4691,4.673,-0.56,0.604,0.627,FALSE POSITIVE
211.330867,0,0.055,4.66,531,0.02104,18.71166,2.09,0.6948,89.95,300,1.92,354,5941,4.519,-0.14,0.911,1.001,CANDIDATE
2.6228301,0,0.488,7.29719,409710,0.654553,0.24481,70.62,0.0379,83.72,1403,917.98,4.46516,6233,4.472,-0.24,0.988,1.054,FALSE POSITIVE
399.49671,0,0.0814,5.351,139.3,0.010841,22.49468,1.39,1.0824,89.95,286,1.59,575,6224,4.321,-0.1,1.177,1.056,FALSE POSITIVE
418.04355,0,0.8391,10.777,481.6,0.02299,0.56458,13.73,1.298,89.95,463,10.83,173.4,5110,3.184,-0.2,5.469,1.668,CANDIDATE
117.684591,0,0.4466,2.219,134.6,0.010894,67.74817,1.52,0.4789,89.95,459,10.46,367,6362,4.248,-0.26,1.279,1.054,CANDIDATE
42.294739,0,1.145,34.63,254.2,0.163499,0.00012,140.14,0.3162,59.36,1083,324.71,2.25,4926,3.02,0.36,7.849,2.351,CANDIDATE
