ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
156.22955,84.754719,-28.114,-5.015,5.236168,2.843,860,2.85979,228.254,1082,11.6431,257.962,5604,4.47,0.96,PC
285.797008,57.388177,13.523,14.124,14.7944045,3.419,9720,8.52413,24.0215,616,12.9474,359.643,5095,4.52,0.84,PC
173.833691,79.413053,25.987,7.203,29.3816254,2.595,5640,9.63711,12.0574,519,11.447,326.475,6016,4.36,1.15,PC
311.820471,76.107008,9.747,2.337,3.4027288,5.234,2850,11.1933,1662.11,1778,12.7553,917.988,5661,3.77,2.18,PC
110.851802,-58.696738,-32.194,6.38,5.62145,2.192,670.039,3.60984,125.01,931,10.0793,186.807,5834.2,4.24,1.27,FP
337.594234,77.865504,-3.678,-6.046,2.1902355,3.189,9110,15.1175,1599.35,1761,12.3623,587.217,5929,4.09,1.56,PC
286.720557,81.654539,10.876,26.487,3.7441174,1.865,2340,4.2948,196.792,1043,12.4747,279.324,5133,4.56,0.81,PC
268.045217,58.366826,-0.99,0.125,4.1917874,2.973,950,2.44738,262.844,1121,12.2997,241.956,4996,4.56,0.79,PC
175.198472,79.612558,1.809,2.398,8.2712057,3.922,20800,13.8804,160.184,991,12.6361,462.904,5921,4.5,0.97,PC
275.098441,71.161935,1.475,-5.681,1.5568663,0.869,1160,7.79496,489.973,1310,12.456,1043.59,6464,3.94,2.04,PC
192.13314,-13.65338,-64.101,-23.867,2.2042197,1.088,3180,14.2163,699.544,1432,10.0415,197.507,5702,4.14,1.42,PC
60.385539,-20.450999,-18.665,20.276,2.2359179,1.5267275,18954.9890253,13.4096746,491.3460504,1200.788768,10.3074,117.598,5260,4.51363,0.844379,CP
136.91925,-50.640231,-42.768,16.208,1.5954319,1,473.6397437,4.3219935,10433.760937,2577.685746,8.2938,166.873,7511,3.92857,1.92067,PC
42.812401,-73.155511,1.758,-0.781,0.5992462,2.2160462,23336.7389089,2.9851107,228938.9069511,5578.9137955,15.951,5885.3,31000,5.59998,0.18,FP
45.914751,-69.747697,127.585,58.437,27.8483156,4.1124146,350.4957359,3.0170142,59.9330637,746.1767371,9.2747,132.682,5399.6,3.9,1.58653,PC
329.829884,-19.7446,25.977,6.913,11.7915574,1.6063345,661.9685157,3.2687802,187.5928059,943.8952366,9.10478,135.086,6407,4.35687,1.24512,PC
43.828475,-79.414704,79.049,165.735,4.9019896,1.2792214,10902.015485,2.5326353,5.0534906,382.3997642,14.2612,69.3649,3147,5.04654,0.240807,PC
172.227886,-38.106977,-86.584,69.757,16.5414025,3.4245155,1106.3534779,3.3177036,23.3426728,560.6055529,10.7194,99.0303,4395.6,4.49,0.938435,PC
321.108012,-29.248223,145.385,-201.617,12.7612027,3.6568621,678.5926285,2.3014101,52.8528222,687.6806355,8.985,68.4487,5639,4.55041,0.87636,PC
48.283944,-34.375416,87.231,32.742,30.8812601,10.7723374,425.1596999,5.2996592,148.9610746,891.0210182,8.301,154.732,6047,3.7899,2.2319901,PC
290.672257,-51.426409,-8.162,-37.911,10.2813284,2.4414916,37333.9631684,11.8759119,10.9982809,464.4628168,13.0123,148.134,3919,4.63413,0.593317,FP
81.348892,-44.431285,-44.098,-110.328,46.9621053,5.7665722,757.7887314,2.4680695,11.3814426,468.4562934,8.7601,69.6026,5744,4.56261,0.879321,PC
40.92402,-28.343988,-3.726,-68.86,15.6062307,3.6444849,659.0717891,2.1494954,29.4183635,593.9834944,10.6617,121.494,5067,4.54195,0.816585,PC
151.707956,-29.966743,-73.111,-111.819,742.8561164,5.6483285,415.3404179,2.2756143,0.4671053,210.8499272,8.6282,83.9132,5816,4.37494,1.10194,PC
23.788129,-41.507216,16.548,21.795,4.2300182,1.847,3470,17.0408,927.501,1537,11.8791,507.639,6064.1,4.18,1.44,PC
35.04738,-54.10332,28.508,-5.544,6.5081212,5.472,8260,11.511,473.037,1299,12.7464,597.937,5652.8,4.38,1.27,PC
22.26623,-8.17935,8.914,9.862,1.0432995,1.169,3260,6.51532,1405.89,1705,12.5496,505.742,5943,4.42,1.07,PC
16.001037,-31.68549,-2.776,-0.341,3.125924,2.985,18690,17.3686,600.297,1378,12.5345,560.078,5828,4.28,1.24,PC
62.022558,-12.332383,-2.192,-4.431,3.9017499,1.845,27430,12.6062,73.9553,816,12.8512,240.7,4665,4.6,0.71,PC
59.018561,3.610113,0.533,1.524,4.746318,3.117,12470,12.2509,290.335,1149,13.3547,545.887,5648,4.36,1.09,PC
99.039982,6.472367,-4.312,-6.163,4.4466179,4.511,7930,16.7023,1257.77,1659,11.5141,598.941,6534,4.03,1.85,PC
78.447702,7.055842,43.091,-51.312,2.30067,2.579,573.163,2.02174,1122.29,1612,10.6152,145.407,5747.3,4.57,0.77,FP
90.474724,-13.461371,11.721,6.204,3.5809733,2.18,36850,12.0428,40.4443,702,13.5011,189.011,3790,4.64,0.61,PC
86.905182,4.382898,3.983,-13.723,3.9592516,3.269,3160,7.85756,1272.37,1663,10.9786,346.758,7068,4.35,1.39,PC
101.297015,-1.96049,-3.901,-16.391,5.9056572,4.314,10720,11.5383,523.023,1332,12.672,344.106,5076,4.4,0.97,PC
98.984253,4.713477,-1.802,0.266,2.4170503,3.246,7730,13.975,1340.72,1685,13.2045,860.033,5796.8,4.07,1.56,PC
98.313616,-4.1063,-2.766,1.328,1.0681394,2.082,7290,19.5184,7148.75,2561,13.3581,1719.42,7248,3.95,2.23,PC
86.682021,3.98974,-0.921,-5.176,0.8631737,1.227,6330,12.7525,2000.07,1863,13.2977,764.305,6142,4.17,1.47,PC
81.853282,-14.27674,-35.687,50.45,16.0675594,2.559,2890,4.83599,17.7254,571,9.2711,74.7969,5718,4.35658,0.86,CP
109.772452,-14.970588,-9.827,-0.647,1.0754208,1.01,4950,9.41227,358.947,1212,12.9715,393.038,4614,4.16,1.17,PC
117.475892,-10.381904,-4.925,1.018,1.0435229,1.476,4970,9.09391,2148.73,1896,12.6825,656.326,6259,4.34,1.23,PC
110.24951,-13.926265,-0.331,-15.227,3.491383,2.999,4650,11.154,555.531,1352,11.0071,346.881,5936.5,4.28,1.59,PC
113.836327,-11.001601,-0.429,3.603,1.0994412,1.394,3860,11.0223,2816.92,2029,13.0896,1183.53,6915,4.19,1.63,PC
112.729853,-28.684266,-6.705,3.376,1.1866441,2.625,7480,10.6653,6831.53,2532,13.5295,927.754,6325,4.41,1.16,PC
118.791369,-22.611009,-4.648,0.138,2.6269521,3.503,12010,17.6062,2547.74,1979,12.7868,1016.95,6976,4.22,1.58,PC
113.982909,-30.748181,-9.684,7.815,1.1471548,1.403,2670,3.90118,249.626,1107,16.0657,695.78,3901,4.47,0.75,FP
71.802796,-17.253367,-79.995,-68.198,0.6333372,0.6217089,1063.7800027,4.4957089,9433.5511834,2513.555923,8.96,124.504,5999,4.22,1.34655,PC
110.868087,3.134948,-3.72,-4.636,0.8335712,1.509,3340,12.5164,3359.53,2120,12.9913,1246.21,6158,3.87,2.09,PC
104.807393,-37.45202,-6.148,7.725,7.2654708,3.568,13930,13.0064,181.435,1022,12.8006,502.584,5944,4.43,1.05,PC
114.747907,-30.575281,-5.535,-4.433,1.161347,2.471,4320,10.7619,6500.64,2501,12.2815,715.234,6289,4.11,1.62,PC
107.709537,-20.055305,-0.938,-3.338,3.4169475,2.454,6880,13.7893,705.607,1435,12.5536,857.708,6610,4.16,1.63,PC
114.566022,-23.804576,-3.453,6.656,6.0154139,5.144,9180,15.7735,614.168,1386,13.5444,1114.01,5932,4.07,1.59,PC
110.294291,-9.500598,-1.076,1.827,1.1385671,1.897,6220,16.0326,13181.3,2985,13.5964,2348.86,9024,4.19,2,FP
76.081891,-6.22978,20.664,10.822,3.1615367,3.1417758,17422.1093984,14.8375273,758.1131772,1338.2993312,10.4408,202.218,6072,4.41,1.09774,CP
117.472121,-28.353484,-2.777,3.373,3.2970252,2.279,6550,13.4619,2098.67,1885,12.3563,1175.96,8945,4.35,1.67,PC
115.809569,-26.239291,-17.136,8.553,1.2247985,1.645,7640,8.32531,1294.24,1670,13.5184,591.382,5699,4.55,0.89,FP
113.266602,-30.104096,-5.172,9.271,1.820443,2.643,7330,16.6319,2155.48,1898,13.5689,1469.53,6079,3.92,1.94,PC
106.355066,-21.109526,-1.854,12.205,0.908232,2.28,5020,8.54322,7791.46,2617,13.5392,1003.03,6481,4.38,1.23,PC
106.633113,-38.054496,-1.926,4.019,1.6562803,0.929,5610,9.54495,291.778,1151,13.0556,706.679,6044,4.29,1.25,PC
149.853813,-45.449353,-6.003,3.499,0.4021282,0.804,2430,18.3131,17100.1,3185,12.7411,1171.09,6115,3.72,2.45,PC
141.395946,-33.229454,-6.345,7.72,1.2732245,1.634,23100,13.8628,1086.11,1599,13.3502,395.573,4973,4.49,0.85,PC
148.56571,-25.093582,-6.626,2.254,2.8132443,3.717,5310,13.996,2289.3,1927,12.7797,1126.25,6614,4.05,1.85,PC
71.921274,-17.745004,-13.762,19.567,0.99114,1.623,760,2.1212,1463.2,1723,10.5094,103.69,5059,4.61,0.75,FP
139.661657,-32.748719,-6.186,4.542,10.1238604,2.239,7090,15.7944,79.2946,831,12.6943,949.356,6531,4.05,1.81,PC
113.17513,-51.998148,-0.183,14.838,3.0579913,2.905,7420,14.1536,713.213,1439,12.4688,656.6,5967,4.07,1.59,PC
134.371324,-52.039581,-0.7,-9.192,1.08833,2.417,540,9.94597,6126.37,2464,10.7492,650.191,6127,3.25,4.22,PC
125.806237,-45.792458,-17.41,28.214,3.1530578,1.727,3900,5.32131,221.283,1074,11.7519,211.183,5093,4.52,0.8,PC
111.111271,-51.697365,-3.617,-3.277,12.8860009,4.866,11770,12.1436,121.215,924,12.9,600.771,6126,4.41,1.11,PC
123.912362,-50.620853,-46.762,19.713,4.3537052,3.237,32400,19.599,368.289,1220,13.5597,631.768,5883,4.39,1.1,PC
134.433236,-38.371148,-18.742,10.358,5.1442317,5.856,4310,13.8382,1708,1790,11.548,654.475,5936,4.18,2.09,PC
78.098877,-13.605635,0.246,-4.76,3.60364,3.728,6281.32,14.1007,2312.7,1931,11.5781,631.385,6896.7,4.17,1.62,FP
118.800431,-48.703146,-2.574,1.116,4.0185922,4.47,6230,13.9642,2154.02,1897,13.4202,1432.78,7156,4.15,1.77,PC
138.052275,-39.657928,-5.496,3.348,0.9109508,1.473,4720,13.0531,18809.1,3262,12.5405,1297.87,9421,4.31,1.79,PC
131.72005,-51.191017,-10.768,12.123,2.6085023,1.473,10330,12.672,712.029,1439,12.6583,631.32,7302,4.49,1.21,PC
128.927489,-53.82826,-2.955,4.388,1.1462769,2.394,3620,12.8874,6593.33,2510,12.5347,955.191,6416,3.9,2.12,PC
124.351447,-45.406543,-3.26,6.8,2.5057108,1.962,3170,12.9673,2430.56,1956,12.5225,1131.58,8330,4.04,2.26,PC
141.247814,-42.799765,-7.42,8.119,1.0962372,2.336,2460,15.7533,6446.8,2496,12.7158,1391.51,6519,3.54,3.25,FP
138.741096,-45.122969,-10.617,7.292,4.6512523,2.251,3110,6.22936,432.038,1270,11.7159,407.374,7192,4.56,1.1,PC
137.490377,-43.201719,-3.138,0.456,3.8505662,2.499,6070,16.5768,475.693,1301,13.3285,1080.66,6353,3.88,2.13,FP
79.102193,-15.510242,5.456,-25.589,1.3205037,2.0155519,469.4537481,2.1611735,1677.1571947,1632.1617353,9.59689,113.59,5731,4.46,0.98926,PC
126.335415,-47.043046,-18.522,19.434,5.9977892,4.322,7750,11.3071,627.104,1394,11.1882,337.209,6613,4.36,1.29,PC
148.08664,-34.95789,-6.708,3.585,0.8338716,1.62,4020,8.75677,3840.84,2193,13.5379,1001.77,6071,4.2,1.39,PC
128.701521,-56.331828,-12.294,14.66,3.7353995,1.836,2360,8.61993,230.421,1085,12.1162,538.114,5895,4.1,1.53,PC
166.070243,-49.821498,-6.707,2.203,1.2125518,1.345,5570,11.5507,1793.06,1812,13.079,963.819,6719,4.25,1.48,PC
168.563889,-37.910133,-0.632,0.544,3.4671474,2.405,4770,11.6401,391.83,1239,12.5695,683.062,5886,4.07,1.58,PC
159.97958,-43.770389,-13.113,9.012,2.7302636,2.645,9410,13.7961,945.722,1544,12.8441,770.937,6307,4.25,1.39,PC
149.751407,-48.198662,-8.729,4.391,2.9346956,3.447,11160,23.898,1718.88,1793,13.3012,1370.72,6728,3.9,2.23,PC
173.718159,-63.445819,-7.336,-0.125,0.4459623,1.359,11500,18.2593,39025.1,3915,13.3992,1321.29,8878,4.33,1.7,PC
295.351296,-76.219867,6.436,-16.652,3.2738129,3.306,13200,14.6729,786.258,1475,13.2152,748.416,5976,4.27,1.27,PC
302.868371,-64.346282,-7.35,-3.78,1.7519943,1.624,4360,9.23623,559.892,1355,13.0236,688.773,5483,4.14,1.39,PC
235.165334,-81.203316,-7.455,-11.535,2.09769,3.131,2080,12.7451,1925.86,1845,11.2851,628.105,5914.8,3.59,2.77,PC
304.700911,-58.687351,1.02,0.71,3.518972,3.21,13820,13.7987,650.74,1407,13.1296,709.048,5972,4.35,1.16,PC
301.999038,-70.615591,18.25,-10.596,13.5098037,2.695,24500,16.3981,47.2072,730,12.0797,334.396,5780,4.51,0.94,PC
276.828678,-77.131653,1.843,-16.178,3.0130918,2.343,14150,17.5256,1326.03,1681,11.227,417.879,6838,4.32,1.4,PC
345.719245,-80.13947,0.179,2.963,3.5008785,4.719,5110,13.2886,1615.69,1766,13.0528,1038.06,5759,4.3,1.81,PC
250.890747,-75.988414,3.496,-5,1.170544,1.377,4890,9.32657,1636.5,1771,12.9526,746.443,6328,4.36,1.23,PC
107.523368,-55.856558,4.721,-3.08,1.0268508,2.172,1430,3.2806,2280.33,1925,13.5159,415.392,4938,4.49,0.85,PC
234.853397,-85.473742,-2.174,-1.595,4.2340008,2.658,5590,14.8194,723.202,1444,12.5483,939.295,6387,4,1.86,PC
100.198832,-56.546373,22.333,27.087,6.0597024,1.207,7750,7.95469,15.9985,557,13.1853,372.21,5036,4.54,0.82,PC
121.188359,-82.065763,4.124,0.125,2.9757432,4.473,6980,18.7957,1946.38,1850,12.0021,610.604,6025,3.81,2.18,PC
109.815227,-80.473777,-4.659,-9.221,1.1771655,1.037,1110,3.09637,954.861,1548,12.1412,228.13,5313,4.59,0.8,PC
290.530405,-83.233448,7.279,-9.133,12.1525744,5.033,5140,9.22353,164.363,997,13.3404,753.31,6029,4.27,1.28,PC
266.633808,-70.409811,3.862,-0.178,1.7203479,2.607,7490,9.79651,1816.72,1818,13.0566,641.969,5878,4.36,1.13,PC
302.978454,-49.001569,4.345,-28.993,1.6242109,2.273,17740,14.9916,1180.41,1632,12.6211,472.755,5705,4.39,1.06,PC
4.632474,-84.360009,15.483,-5.997,11.3927251,4.397,7770,10.0164,71.5328,810,13.4783,575.978,5217,4.28,1.14,PC
33.449996,-27.867678,-9.49,-64.522,19.9706574,1.8801996,1037.3799062,3.1454612,24.4738096,567.2769582,10.4161,115.716,4985,4.45,0.899081,PC
14.351872,-21.550474,101.444,23.048,16.5272651,3.5945709,1074.4297512,2.9241556,27.0141494,581.4569608,10.8724,132.887,5030,4.53132,0.821739,PC
35.988175,-34.109932,-7.434,-115.125,722.2619756,7.7126298,480.796335,2.7207078,0.6771439,231.3609161,9.1259,125.077,5857,4.26578,1.22059,PC
182.100526,-55.047088,-26.664,-4.989,6.6019866,5.754,600,3.55715,1325.35,1680,10.2696,284.376,6758,4.28,1.45,PC
175.539949,-57.368489,-7.127,-4.654,0.8062768,1.963,660,9.05313,18112.6,3231,9.9747,668.389,7311.1,4.16,3.37,FP
166.25097,-46.034539,-64.498,18.916,6.5446289,2.306,710,3.43752,731.207,1448,10.1737,143.833,5686,4.46,0.98,PC
14.736175,-76.589893,167.08,-46.002,38.7617056,4.6125854,748.329209,2.7276166,13.9589669,492.9842774,10.2891,132.802,5653,4.55306,0.876001,PC
72.356386,-43.353685,45.909,0.569,8.6110844,2.0181798,542.6102038,4.3063675,716.9343478,1319.7436969,9.4623,256.048,6908,4.12055,1.76524,PC
126.615828,10.080371,-48.143,0.059,15.5727409,4.7425157,410.2042168,2.7652557,0.8465814,244.6453329,8.4642,106.289,6352.33,4.30502,1.30883,CP
310.443577,-68.134987,14.324,16.837,183.0019106,2.5483505,396.3670005,5.5931205,22.4438469,555.1292025,7.8459,159.007,6200,3.63371,2.7539101,PC
310.443577,-68.134987,14.324,16.837,374.3644315,3.6392863,310.5114444,5.1223706,8.6426188,437.3016226,7.8459,159.007,6200,3.63371,2.7539101,PC
64.13091,-28.315791,218.534,-251.131,2.7299049,0.8257288,7427.7249664,1.3513606,4.0669768,362.1910146,14.2683,32.4298,2887,5.15917,0.155498,PC
81.327498,-75.693734,-103.892,-309.406,32.6972912,4.8615665,101.3420352,1.1224219,33.7467204,614.720424,6.6418,36.0469,6079.16,4.438,1.09843,PC
81.327498,-75.693734,-103.892,-309.406,4.654469,2.7229465,27.4724559,0.6077596,454.032649,1177.3118639,6.6418,36.0469,6079.16,4.438,1.09843,PC
327.753069,-43.562364,-72.111,-1.864,9.1511255,2.5336897,774.5148555,2.2056292,62.301382,716.5461547,10.339,108.932,5015,4.47652,0.793449,PC
158.578516,-9.162846,-186.762,76.51,87.22287,2.0379853,664.2309911,2.1317405,3.3389658,344.7646596,9.456101,75.7444,5220,4.54936,0.829943,PC
83.26925,-26.72387,16.804,150.766,12.4610086,3.3195777,2078.1425981,3.2809492,28.3587888,588.5612549,8.1705,32.5686,4891,4.62,0.726632,CP
83.26925,-26.72387,16.804,150.766,0.4900589,1.0123328,291.0399722,1.4741529,2120.4474663,1730.7192689,8.1705,32.5686,4891,4.62,0.726632,CP
351.903531,-25.508462,-33.704,-87.513,739.1670007,5.7183604,1376.1395053,2.6735992,0.0724872,132.3381364,9.4961,40.0268,4159,4.53501,0.721084,PC
41.685522,-31.17932,170.932,73.688,15.0700779,3.8675641,852.6165721,2.7293235,35.2598429,621.4981538,10.7236,134.988,5159,4.519,0.850729,PC
41.685522,-31.17932,170.932,73.688,0.9902892,1.3567356,278.9096992,1.4156529,1329.6938235,1540.1309997,10.7236,134.988,5159,4.519,0.850729,PC
37.547588,-3.405125,-73.952,-51.381,80.6797247,2.2543368,1707.6927809,2.4385296,0.6393259,228.0606305,10.4779,40.9223,3808,4.69366,0.55033,PC
108.884571,-55.555017,-25.414,62.862,6.8229619,6.5008474,231.0142118,3.6469,832.7437251,1370.085253,9.6032,232.521,5781,3.82788,2.0587699,PC
344.622965,-44.716935,42.234,-15.407,8.2860468,3.4753488,540.5097415,2.329367,109.8009001,825.6029283,10.2768,134.093,5809,4.56733,0.914215,PC
126.5535,12.281851,15.565,-21.666,20.2730449,3.5347163,16608.9783422,11.1231952,33.0632614,611.5840803,12.7462,413.591,5742,4.58473,0.85554,CP
38.31042,1.69093,397.201,-2.532,238.8542072,4.121586,1942.5423551,3.7779894,0.5496819,219.607722,10.0121,67.368,4354.29,4.39555,0.865987,PC
59.771874,6.924473,32.243,-29.805,1.1343824,1.4445,313.8458861,1.7532446,1466.6875463,1578.3530385,10.3687,120.871,5683,4.58721,0.846842,PC
57.865664,-10.614078,-3.356,-2.798,2.24704,2.713,18890.4,18.1799,1793.26,1812,12.6038,746.646,6846,4.23,1.2,FP
51.640345,-43.613665,-2.359,-22.812,703.6156148,5.1339345,643.185497,2.9483243,0.4576592,209.7757615,8.6022,79.208,5871,4.43296,1.03563,PC
51.640345,-43.613665,-2.359,-22.812,46.4093732,4.822337,435.7347505,2.1862997,17.1730953,519.1966657,8.6022,79.208,5871,4.43296,1.03563,PC
73.7411,-41.34421,38.388,-6.136,13.4190972,5.209244,348.2384065,2.4168515,123.7286797,850.6234364,10.162,188.964,5914.2,4.30929,1.20531,PC
54.466785,-30.057438,-27.104,-60.598,14.6762658,3.2320455,3499.9379734,2.8523348,3.139825,339.5049488,12.531,70.7878,3414,4.77364,0.458861,PC
54.466785,-30.057438,-27.104,-60.598,21.9692578,3.5662307,7940.6152389,4.1061739,1.8336046,296.7878863,12.531,70.7878,3414,4.77364,0.458861,PC
145.646473,-19.235699,-474.872,-217.949,6.250999,1.1932357,799.7601398,1.3119877,8.7623126,438.8078978,9.75311,17.038,3479,4.8309,0.395397,PC
101.848588,6.128717,74.438,-169.751,1.6500673,0.9198679,2709.5349576,2.3990078,60.7790529,712.1282782,11.8206,51.0354,3896,4.70541,0.454049,PC
73.206864,-76.339681,6.697,80.118,0.8303301,0.8685829,554.0353457,1.5591667,256.5030345,1020.6876886,12.1285,84.4016,3672,4.68064,0.565454,PC
68.288836,-36.945858,-16.988,43.619,703.79367,2.9297301,601.9566843,1.860295,0.3066589,189.7945133,7.7679,25.0039,4709,4.57486,0.739835,PC
329.563915,71.131605,4.416,0.468,2.92247,5.039,4180,18.0864,1815.54,1818,11.8832,717.128,5520,3.55,2.74,PC
78.778396,-15.100464,-2.243,-1.801,1.17409,1.701,3680,49.6799,34547.8,3798,9.1414,547.126,8242,3.61,3.67,FP
231.248546,-40.216633,-22.736,-23.502,2.9034242,2.154,860,6.62177,554.218,1351,10.1952,346.327,5992,3.77,2.25,PC
209.699173,-40.619073,-18.488,-4.145,5.4468433,3.5,540,4.10411,659.319,1411,9.783,269.304,6793,4.15,1.68,PC
229.730951,-44.500399,-23.189,-14.867,8.8998556,1.13,1220,6.71909,23.8985,615,9.326,212.956,6606,4.09,1.75,PC
219.476976,-46.285122,-12.388,-2.425,8.2197647,1.673,1040,7.65998,70.2704,806,10.2591,398.085,6657,3.93,2.12,PC
199.734195,-62.974419,-10.636,-4.467,4.498955,6.1732636,4079.0344679,15.0740655,2543.8185955,1811.3037406,11.5124,636.157,8933,4.45175,1.47656,FP
206.107013,-40.337351,151.518,69.023,16.33603,1.9857452,4129.5159433,2.111239,1.6933452,290.9418033,11.0196,22.5455,3365,4.89744,0.326568,PC
164.289787,-69.979379,-29.87,-0.01,2.2901818,4.5239814,2020.5884935,2.7689842,99.1848313,804.8798671,11.1567,65.1329,3953,4.6489,0.617703,PC
196.73335,-58.110955,-31.466,-56.85,7.4997774,1.278,2050,10.1994,475.6053843,587,10.0865,219.732,4979.2,3.92,1.91,PC
212.92874,-29.973981,-79.125,24.051,1.2540806,1.3435517,66025.099426,10.3493319,73.5478383,746.8996014,14.0644,123.032,3455,4.82691,0.399724,PC
80.538242,-30.970818,8.704,4.327,4.3888456,2.935,23640,14.1435,202.224,1050,12.8461,362.273,5175,4.46488,0.88,CP
175.66163,-40.060512,-47.529,1.405,2.6680587,2.978,580,3.45609,1634.14,1771,10.0116,231.084,6406,4.23,1.44,PC
291.534894,-43.187188,-157.84,-1098.04,18.4043334,7.879331,9135.2110162,1.2834433,0.2638693,182.7961243,13.7827,23.7607,2891,5.22041,0.133376,PC
324.38942,-77.979147,120.399,-91.425,5.538329,2.2263888,1407.1118648,2.2721409,27.6818339,585.0169701,11.0318,61.5204,3883,4.65275,0.598175,PC
324.38942,-77.979147,120.399,-91.425,10.6886084,2.6672245,1501.1726341,2.4642245,11.5205083,469.8807571,11.0318,61.5204,3883,4.65275,0.598175,PC
101.830564,-56.617503,-8.744,55.104,11.542128,2.9573632,466.4021117,2.2612576,92.6517589,791.2854254,11.255,242.572,6112,4.5884,0.901955,PC
69.651026,-61.343471,8.477,-20.372,731.4808779,14.7095051,244.9088772,3.2537107,1.6906613,290.8264482,9.4826,232.265,5854,3.83792,2.0546,PC
298.438373,-69.852102,-5.633,0.011,12.8910022,4.0905287,15119.3900089,2.3547529,3826.582755,2005.9611934,14.752,983.721,31000,5.59962,0.18,PC
86.01889,-66.359097,-44.82,35.22,3.9077116,9.5278364,599.6319099,1.5722799,50.3800695,679.4921442,12.4375,130.457,3917,4.61771,0.64011,FP
84.193559,-24.031219,13.013,-5.781,35.3573239,6.8669784,617.495317,4.0299536,112.9275005,831.4184898,8.83419,195.126,7607,4.31008,1.56285,PC
83.90994,-57.13863,41.302,-29.11,602.8417036,8.9377225,221.4941804,2.8182375,5.1308502,383.8548952,8.3987,136.786,6128,3.96225,1.8626699,PC
0.129574,-26.231082,278.218,105.663,749.1605231,4.9894211,1750.9801691,2.343896,0.033452,109.0750517,11.7463,72.4603,3851,4.71539,0.558169,PC
59.410574,-25.189938,15.304,9.061,3.352907,2.3906731,4205.1961016,5.2933196,76.2487269,753.6642219,12.9383,165.285,3978,4.438,0.672832,PC
32.883907,-76.107434,60.505,32.893,4.875907,3.055303,161.5871353,1.5012269,440.1792133,1168.2267112,8.9504,103.01,5937,4.35104,1.1487499,PC
61.759269,-58.151013,-15.484,-51.929,20.1459393,4.7132863,660.8079291,2.7557566,28.3520925,588.5265082,11.0155,169.402,5303,4.4996,0.888701,PC
346.832823,-60.084972,8.953,3.46,11.8918633,4.78248,362.6899452,1.692303,55.1801287,695.1290314,9.3391,78.6946,5461,4.57288,0.834552,PC
48.583356,-34.032804,199.226,310.448,71.8180932,2.9233151,973.6269156,1.3653089,0.4312565,206.6824792,10.3347,25.1426,3614,4.80335,0.425623,PC
32.671165,-0.678884,64.006,11.626,10.6306165,1.8847446,775.4826057,2.7943472,100.1839963,806.8992976,10.1075,140.228,5737,4.47544,0.969791,PC
98.143838,-55.648969,114.58,-86.783,674.2334716,12.22926,180.6354622,3.0105311,1.6848904,290.5779536,7.2298,76.6142,5423,3.73635,2.1748199,PC
83.995969,-63.926388,-10.08,26.447,579.6488328,4.5712767,484.9996436,3.6066105,2.0849314,306.4733348,9.2546,204.982,6855,4.20414,1.5925601,PC
106.913225,-66.406577,-13.875,10.847,1.8141215,4.6006154,129.4041201,1.3180464,1468.5674284,1578.8585471,10.5385,189.148,5789.58,4.35115,1.12713,FP
344.124307,-76.797679,-180.288,34.75,390.4585364,5.2893593,626.050026,2.0885799,5.9383469,398.1403006,8.9077,66.1798,5830,4.57203,0.823673,PC
149.731452,-53.301515,-31.465,7.711,2.4360845,2.495,350,2.46916,1556.22,1749,9.5115,177.018,6529,4.33,1.32,PC
21.71927,-68.634522,-122.555,-59.979,3.0749338,1.3032724,1656.5920494,1.294885,12.6974686,481.4476115,12.747,43.2301,3246,4.91671,0.308247,PC
141.347664,-15.922146,66.673,-59.705,741.4255896,5.2428848,498.0174143,2.7683483,0.6112359,225.5131964,8.6661,98.2063,5944,4.30249,1.22039,PC
106.396137,-51.38399,-4.246,14.18,7.5480612,5.1850184,248.5318749,2.8270616,618.5525736,1271.9320305,8.4592,135.183,6688,4.19679,1.57319,PC
37.110555,-12.549363,-8.149,-98.33,2.118659,1.5585526,664.8120556,1.8325534,144.785351,884.7099373,11.2473,77.7751,4002,4.5511,0.69132,PC
80.066927,-4.239248,64.29,43.813,5.4240691,1.6875037,1766.8589296,2.093707,13.3328224,487.360439,11.3993,43.9662,3500,4.76752,0.465777,PC
231.955685,-56.319054,-7.576,-45.498,3.3784254,2.093,1000,4.57722,477.405,1302,10.3593,253.221,6311,4.23,1.41,PC
180.29815,-67.760233,4.018,8.296,2.6374675,1.703,440,4.45268,298.846,1158,10.1441,245.444,5355,3.82,1.96,PC
202.167147,-61.83472,64.648,-38.083,2.5110467,2.973,410,1.5872395,1026.29,1576,9.462,87.7559,5603,4.49875,0.91,PC
202.652035,-61.218031,-10.045,-4.541,4.4518639,1.9,2300,19.7335,2252.87,1919,10.0199,882.905,8353.8,4.1,3.61,PC
100.58781,-58.18322,20.953,-28.742,13.5769267,4.455,180,3.46923,184.173,1026,9.329001,311.844,6730,3.8,2.5,PC
84.326756,-27.972576,-2.16,0.255,2.7439007,1.427,10450,13.3353,306.4036885,1086,13.5452,446.035,4860,4.438,0.89,CP
201.461155,-16.428176,9.943,-17.687,2.5610662,4.338,170,2.3454,3075.23,2074,9.32312,211.98,6161,3.95,1.9,PC
