ra,dec,signal.noise,mag.u,mag.g,mag.r,mag.i,mag.z,log.g,metallicity,temperature,velocity.los
259.323208333333,57.5246111111111,9.8,21.421688079834,19.2529106140137,18.5296211242676,18.2604713439941,18.069543838501,3.5,-0.48,5099,-329.5
259.323208333333,57.5246111111111,5,21.421688079834,19.2529106140137,18.5296211242676,18.2604713439941,18.069543838501,3.5,0.02,5058,-331.2
259.323208333333,57.5246111111111,5.3,21.421688079834,19.2529106140137,18.5296211242676,18.2604713439941,18.069543838501,3.4,-0.11,5042,-330.7
259.135083333333,57.7128055555556,9.7,20.9223041534424,19.209602355957,18.4508857727051,18.1293544769287,17.9768695831299,5.4,-0.89,5145,-225.8
259.135083333333,57.7128055555556,5.2,20.9223041534424,19.209602355957,18.4508857727051,18.1293544769287,17.9768695831299,5.3,-0.77,5098,-225.7
259.135083333333,57.7128055555556,5.1,20.9223041534424,19.209602355957,18.4508857727051,18.1293544769287,17.9768695831299,5.4,-0.61,5088,-226.1
259.115791666667,57.8023888888889,4.6,20.4902477264404,17.8125438690186,16.6903343200684,16.2185974121094,15.9467029571533,1.1,-2.2,4385,-283.6
259.315375,57.7869166666667,1.6,20.9204502105713,18.7380905151367,17.8440837860107,17.5117454528809,17.3336029052734,4.5,0.38,4517,-58.6
259.315375,57.7869166666667,9,20.9204502105713,18.7380905151367,17.8440837860107,17.5117454528809,17.3336029052734,5,-0.09,4881,-57.2
259.315375,57.7869166666667,6.6,20.9204502105713,18.7380905151367,17.8440837860107,17.5117454528809,17.3336029052734,5,0,4840,-57.4
259.253166666667,57.8561944444444,0.8,21.5653457641602,20.2634010314941,19.6675662994385,19.4352264404297,19.3844127655029,4.5,0.86,4864,-384.9
259.253166666667,57.8561944444444,1.5,21.5653457641602,20.2634010314941,19.6675662994385,19.4352264404297,19.3844127655029,4.8,-0.44,4996,-384.2
259.566541666667,57.8032222222222,5.7,21.5789813995361,20.2747974395752,19.9047069549561,19.754638671875,19.6715869903564,3,-2.47,5650,-303.8
259.566541666667,57.8032222222222,3.8,21.5789813995361,20.2747974395752,19.9047069549561,19.754638671875,19.6715869903564,4.7,-0.79,7174,-304
259.543291666667,57.8691666666667,5.6,20.231653213501,17.7239189147949,16.5949821472168,16.1338272094727,15.875394821167,1.3,-2.18,4486,-309.2
259.543291666667,57.8691666666667,24.3,20.231653213501,17.7239189147949,16.5949821472168,16.1338272094727,15.875394821167,0.7,-2.2,4457,-308.6
259.49275,57.9518055555556,2.8,17.1921119689941,16.6174449920654,16.8742961883545,15.7247905731201,18.86598777771,2.8,-0.89,5569,7
259.689791666667,58.0823055555556,4.2,20.9247703552246,19.3243598937988,18.6596088409424,18.3179912567139,18.1662578582764,4.2,-2.33,5299,-301.1
259.689791666667,58.0823055555556,6.2,20.9247703552246,19.3243598937988,18.6596088409424,18.3179912567139,18.1662578582764,1.5,-2.78,4635,-299.3
259.689791666667,58.0823055555556,5.4,20.9247703552246,19.3243598937988,18.6596088409424,18.3179912567139,18.1662578582764,1.2,-2.51,4792,-301.6
259.689791666667,58.0823055555556,5.2,20.9247703552246,19.3243598937988,18.6596088409424,18.3179912567139,18.1662578582764,1.5,-2.55,4718,-299.7
259.006625,57.9886388888889,6.3,20.933687210083,19.4358997344971,18.7499732971191,18.4324626922607,18.2639713287354,1.1,-2.53,4617,-282.9
258.902583333333,58.0948611111111,1.2,20.8335742950439,18.8978233337402,18.1031055450439,17.7688274383545,17.6009407043457,4.6,0.53,4766,-37.2
258.910708333333,58.4168611111111,1.3,20.6075611114502,18.8854503631592,18.1317710876465,17.8305320739746,17.6564712524414,4.4,0.51,4699,-82
258.891791666667,58.1259444444444,7.7,19.7411804199219,17.1837368011475,15.9667921066284,15.5046892166138,15.2554636001587,5.4,-0.22,4609,-15.8
258.586541666667,58.3375,5.7,20.0328769683838,17.4942436218262,16.309289932251,15.8770971298218,15.626877784729,5,0.13,4669,-13.2
258.677083333333,58.3175833333333,0.6,21.3219871520996,19.4528408050537,18.7335395812988,18.4457397460938,18.2826404571533,4.6,0.85,4595,-130.3
258.708041666667,58.1241666666667,0.7,21.4194965362549,19.2894515991211,18.4969806671143,18.2234783172607,18.0508193969727,5.1,0.66,4842,-17.3
258.708041666667,58.1241666666667,6.9,21.4194965362549,19.2894515991211,18.4969806671143,18.2234783172607,18.0508193969727,5,0.14,5091,-19.6
258.535083333333,58.3228611111111,0.5,21.620922088623,20.0687789916992,19.4018878936768,19.2245235443115,19.0447826385498,4,0.78,4920,-110.5
258.71525,58.3306666666667,2.4,20.5111770629883,18.3501052856445,17.4294509887695,17.1111221313477,16.9376964569092,4.8,0.06,4611,-93.5
258.738,58.01575,1.2,21.3181190490723,19.3945751190186,18.6346092224121,18.3496379852295,18.1935558319092,4.3,0.25,4535,-71.3
258.579333333333,58.0615277777778,7.1,19.8077907562256,17.3382225036621,16.1313533782959,15.6720399856567,15.4118070602417,5,-0.52,4593,38.1
258.579333333333,58.0615277777778,27.9,19.8077907562256,17.3382225036621,16.1313533782959,15.6720399856567,15.4118070602417,5.4,-0.46,4682,38.7
258.579333333333,58.0615277777778,26.6,19.8077907562256,17.3382225036621,16.1313533782959,15.6720399856567,15.4118070602417,5.4,-0.6,4633,38.5
258.458583333333,58.1096666666667,3.8,20.3170070648193,18.0006980895996,16.9520378112793,16.5916557312012,16.3849773406982,5.1,0.34,4842,-47.9
258.458583333333,58.1096666666667,16,20.3170070648193,18.0006980895996,16.9520378112793,16.5916557312012,16.3849773406982,5.1,0.22,4890,-48.1
258.391791666667,58.0661388888889,1.4,20.6234512329102,19.169189453125,18.496509552002,18.2243137359619,18.0633869171143,5.2,0.46,5645,-119.3
258.307833333333,58.1432777777778,6.9,19.9677143096924,17.4128360748291,16.2475433349609,15.7863550186157,15.5231285095215,5.4,-0.02,4853,-33.5
258.157458333333,57.9893888888889,2.6,20.8801746368408,19.2010383605957,18.5221939086914,18.2294254302979,18.1556835174561,4.6,-0.69,5960,-59
258.157458333333,57.9893888888889,5.7,20.8801746368408,19.2010383605957,18.5221939086914,18.2294254302979,18.1556835174561,4.8,-0.54,5084,-67.5
258.5245,57.9916111111111,3.3,21.3056411743164,20.3518333435059,19.8879699707031,19.5005168914795,20.0459575653076,3.8,-1.53,5094,-283.7
257.985291666667,57.9701666666667,4.3,21.2626152038574,19.8292999267578,18.0411491394043,18.8217716217041,21.7164459228516,4.8,-1.21,6516,-14.3
257.985291666667,57.9701666666667,5.9,21.2626152038574,19.8292999267578,18.0411491394043,18.8217716217041,21.7164459228516,3.7,-0.94,5654,-13.8
258.226916666667,57.8583333333333,3.1,20.3296012878418,18.7740898132324,17.7594699859619,17.5428142547607,17.4138526916504,4.7,-0.44,5179,-56.8
258.226916666667,57.8583333333333,8.8,20.3296012878418,18.7740898132324,17.7594699859619,17.5428142547607,17.4138526916504,5.3,-0.24,5284,-57.4
258.332208333333,57.87475,1.7,20.9740123748779,20.1237106323242,19.7158355712891,19.5304660797119,19.5396995544434,3.3,-0.4,5542,-187.4
258.067791666667,57.6778611111111,1.7,21.9662799835205,20.5144233703613,19.9581069946289,19.6928062438965,19.7227020263672,4,-0.67,4934,-93.4
258.102083333333,57.7609444444444,1.3,21.3283863067627,19.2992706298828,18.5348567962646,18.2483234405518,18.0166034698486,4.6,-0.16,5035,-135.2
261.360541666667,57.5445,14.9,20.2027778625488,17.6865825653076,16.5617046356201,16.1308002471924,15.9060688018799,4.9,-0.12,4757,-32.6
261.341041666667,57.56075,9.8,20.6829586029053,18.3748397827148,17.4153633117676,17.0764636993408,16.8902778625488,5.2,0,4961,-74.1
261.357916666667,57.4425555555556,5.8,20.9396724700928,19.1467609405518,18.4467678070068,18.18971824646,18.1049861907959,4.5,-0.75,5010,-18.8
261.33175,57.7149722222222,6.4,20.912654876709,19.0311107635498,18.2989063262939,18.0284671783447,17.8862171173096,4.7,-0.08,5209,-31.2
261.346958333333,57.7093611111111,2.3,21.9044094085693,20.6844215393066,20.1322822570801,19.9118423461914,19.9084129333496,5.1,-1.7,5121,-203.2
261.456916666667,57.4831388888889,3.2,21.2223854064941,19.7073764801025,19.0154552459717,18.753345489502,18.5717926025391,5.1,-0.96,5088,-129.7
261.3035,57.4245555555555,4.3,21.1838550567627,19.5539684295654,18.9115734100342,18.6158962249756,18.440559387207,4.6,-0.78,5024,-77.6
261.351625,57.7706666666667,2.4,21.8111057281494,20.2860050201416,19.6873722076416,19.4930553436279,19.4997043609619,4,-0.72,5304,-32.2
261.510583333333,57.4487222222222,2.9,21.8185939788818,19.9974269866943,19.4254188537598,19.1722850799561,18.9849815368652,3.4,-1.07,4964,-109.8
261.550041666667,57.683,3.9,21.538932800293,19.3855133056641,18.6307067871094,18.3520355224609,18.1931610107422,4.8,-0.11,5054,-37.3
261.772375,57.49225,3.9,21.5358066558838,19.4216003417969,18.6749076843262,18.3817005157471,18.214542388916,4.5,0.15,5065,-99.9
261.443916666667,57.7606388888889,4.9,20.9879817962646,19.0874309539795,18.3138370513916,18.0176258087158,17.8805618286133,5.2,-0.16,5095,-47.3
261.738208333333,57.6736666666667,7.3,20.7941265106201,18.6182270050049,17.6993007659912,17.3478317260742,17.1655578613281,5.3,-0.09,4967,11.7
261.763208333333,57.6344444444444,3.4,21.1868095397949,19.6030883789063,18.9013977050781,18.6618270874023,18.518835067749,4.4,-0.17,4983,-118.7
261.864791666667,57.5710833333333,1.7,21.8359031677246,20.433521270752,19.9968852996826,19.8152885437012,19.6502380371094,3.6,0.34,6129,-226.1
261.607041666667,57.8105555555556,1.5,21.805643081665,20.4290466308594,19.7913036346436,19.552906036377,19.4779453277588,4.3,-0.91,4919,-112.6
261.378208333333,57.8478888888889,15.5,20.2182502746582,17.6194171905518,16.4549369812012,16.0180854797363,15.7846918106079,5.1,0.08,4742,-53.4
262.037583333333,57.6861111111111,2.1,21.6046772003174,20.0297222137451,19.3394794464111,19.1532878875732,19.0212497711182,4.4,0.06,5167,-68.4
261.926708333333,57.7566666666667,1.2,22.8606739044189,20.5889301300049,19.8939247131348,19.6767997741699,19.6894073486328,3.9,0.6,5230,-28.6
261.712083333333,57.7628055555556,6.5,20.8459949493408,18.803014755249,18.0249691009521,17.6969661712646,17.5407524108887,4.4,-0.24,4985,-60.4
262.01375,57.7468055555556,2.6,21.3580360412598,19.8047409057617,19.1096115112305,18.845458984375,18.6884441375732,5.2,-0.07,5296,-73.1
261.536791666667,57.7996111111111,2,21.4662895202637,19.9658985137939,19.3112087249756,19.0211086273193,18.9927177429199,4.7,0.11,5046,-60
261.536791666667,57.7996111111111,2.8,21.4662895202637,19.9658985137939,19.3112087249756,19.0211086273193,18.9927177429199,4.7,-0.01,5051,-60
261.718625,57.7437777777778,1.1,21.5031623840332,20.5017566680908,19.8519344329834,19.5824871063232,19.5024013519287,4.6,-0.63,4757,-323.7
261.669208333333,57.8699166666667,7.7,20.9161033630371,18.5232963562012,17.5753726959229,17.2691917419434,17.0943946838379,5.2,0.51,5026,-2.2
262.064708333333,57.9388611111111,1.3,21.6176681518555,20.0701026916504,19.4843769073486,19.2006645202637,18.9662017822266,3.4,-0.89,4756,-136.3
262.000625,57.8937222222222,20.5,19.6651306152344,17.1057796478271,15.8691158294678,15.4360466003418,15.2015895843506,5.3,0.15,4753,-3.7
262.047916666667,58.0208055555556,4.6,20.8846912384033,19.0396003723145,18.2379169464111,17.9456748962402,17.7669429779053,4.9,-0.19,4935,-29
262.040875,58.0064722222222,2.5,21.2474002838135,19.5102767944336,18.8820457458496,18.6271419525146,18.5536193847656,4.8,0.27,5219,-11.7
261.688166666667,57.9581111111111,14.5,20.1858043670654,17.7592144012451,16.6094818115234,16.1814460754395,15.9261417388916,5.4,-0.17,4734,-47.1
261.975041666667,57.97975,1.1,21.663257598877,20.1018180847168,19.4606761932373,19.1801528930664,19.0611667633057,4.6,0.57,5200,-109.8
261.559916666667,57.9499444444444,19.3,19.7642459869385,17.157398223877,15.9744682312012,15.4788599014282,15.193922996521,5,0.32,4739,-33
261.889791666667,57.9611944444444,1.4,21.7711277008057,20.2556076049805,19.6834907531738,19.439546585083,19.380443572998,4.7,-0.14,5502,-178.6
261.4475,57.9395555555556,5.8,20.8429317474365,19.0143070220947,18.26344871521,17.9683647155762,17.7931804656982,5.5,-0.41,5150,4.8
261.4475,57.9395555555556,8.9,20.8429317474365,19.0143070220947,18.26344871521,17.9683647155762,17.7931804656982,5.3,-0.45,5136,5
261.883541666667,58.0973055555556,4.7,20.9837474822998,19.3966827392578,18.711181640625,18.4939231872559,18.392822265625,4.8,-0.13,5302,-76.4
261.973916666667,58.2005555555556,7.5,20.7929496765137,18.5941429138184,17.6340103149414,17.2917156219482,17.0718517303467,5.3,-0.11,4898,4
261.708833333333,58.1018055555556,14.9,20.2083206176758,17.7460765838623,16.6596260070801,16.2466526031494,16.0231227874756,5.5,-0.22,4813,1.1
262.018458333333,58.11225,0.9,21.8799686431885,20.4346218109131,19.8243827819824,19.583517074585,19.5188579559326,4.5,0.13,5006,-102.9
261.5,57.9871388888889,1.8,21.8760395050049,20.1653938293457,19.5364818572998,19.2826461791992,19.3264141082764,4.7,-0.03,5137,-180.6
261.617833333333,58.0970555555556,4.3,21.2353973388672,19.3245372772217,18.5143375396729,18.2388801574707,18.14133644104,4.7,0.17,4966,-95.9
261.598291666667,58.1009166666667,4.6,21.0379600524902,19.3179817199707,18.5809593200684,18.3428516387939,18.2332286834717,5.4,0.11,5293,-33.8
261.598291666667,58.1009166666667,7.1,21.0379600524902,19.3179817199707,18.5809593200684,18.3428516387939,18.2332286834717,5,0.09,5214,-34.7
261.932333333333,58.2207777777778,14.9,20.0637474060059,17.7448749542236,16.6658420562744,16.2507572174072,16.0311756134033,5,-0.31,4685,-49.3
261.7355,58.2266666666667,3.2,21.1702175140381,20.304178237915,19.9937038421631,19.895528793335,19.7593383789063,3.1,-1.71,5402,-262.6
261.444208333333,58.1026388888889,7.6,20.7955055236816,18.5974998474121,17.737829208374,17.4348068237305,17.2739944458008,4.9,0.4,5053,-20
261.444208333333,58.1026388888889,8.2,20.7955055236816,18.5974998474121,17.737829208374,17.4348068237305,17.2739944458008,4.9,0.13,5050,-19.5
261.444208333333,58.1026388888889,5.9,20.7955055236816,18.5974998474121,17.737829208374,17.4348068237305,17.2739944458008,5.1,0.29,5077,-19.6
261.5075,58.1577222222222,9.4,20.6095676422119,18.4939498901367,17.5594310760498,17.1788578033447,16.950798034668,5,0,5009,-24
261.283791666667,57.9239722222222,1.1,21.384744644165,20.347053527832,19.9690341949463,19.7718353271484,19.7947444915771,4.4,-1.12,5000,-296.2
261.283791666667,57.9239722222222,2.2,21.384744644165,20.347053527832,19.9690341949463,19.7718353271484,19.7947444915771,3,-1.68,4981,-296.8
261.494375,58.2375833333333,17.1,20.316032409668,17.6871871948242,16.4807567596436,16.0781383514404,15.831241607666,5,0.31,4745,-46.9
261.5455,58.1849166666667,1.4,21.7323188781738,20.3147430419922,19.886438369751,19.666841506958,19.4847736358643,3.1,0.89,7262,-255.5
261.557,58.3479444444444,3.3,21.7597198486328,19.6911430358887,18.9253444671631,18.6954860687256,18.5060806274414,5,0.17,5083,-104.2
261.36775,57.9435555555556,1.3,20.9844760894775,20.1372146606445,19.8921566009521,19.6829319000244,19.6680374145508,2.1,-1.55,4708,-399.9
261.36775,57.9435555555556,2.5,20.9844760894775,20.1372146606445,19.8921566009521,19.6829319000244,19.6680374145508,4.4,-2.28,4951,-401.9
261.418541666667,58.2882777777778,1.8,21.9425830841064,20.0606555938721,19.3591117858887,19.0925102233887,18.9784755706787,4.4,0.4,4870,-192.7
261.418541666667,58.2882777777778,3.3,21.9425830841064,20.0606555938721,19.3591117858887,19.0925102233887,18.9784755706787,4.3,-0.09,4953,-192
261.482125,58.3543333333333,2.7,21.6417942047119,20.2044620513916,19.5702934265137,19.3558902740479,19.2991409301758,5.1,-0.25,6193,-44.1
261.391166666667,58.1158611111111,2.7,21.1836166381836,20.4090251922607,20.011646270752,19.8177394866943,19.7128639221191,2.9,-2.21,5185,-254.7
261.514208333333,58.3488333333333,1.4,21.6711692810059,20.2835807800293,19.6492729187012,19.4500846862793,19.2064304351807,4.2,0.54,5202,-99.1
261.514208333333,58.3488333333333,2.6,21.6711692810059,20.2835807800293,19.6492729187012,19.4500846862793,19.2064304351807,4.5,-0.99,5197,-98.9
261.514208333333,58.3488333333333,0.7,21.6711692810059,20.2835807800293,19.6492729187012,19.4500846862793,19.2064304351807,4,0.18,4758,-103
261.223208333333,58.2910555555556,2.8,21.2939548492432,19.7198314666748,19.0488204956055,18.7596874237061,18.5458240509033,1.3,-2.17,4772,-298.7
261.223208333333,58.2910555555556,4.3,21.2939548492432,19.7198314666748,19.0488204956055,18.7596874237061,18.5458240509033,2,-2.63,4986,-299.9
261.223208333333,58.2910555555556,3.3,21.2939548492432,19.7198314666748,19.0488204956055,18.7596874237061,18.5458240509033,3.3,-2.49,4639,-296.6
261.170958333333,58.2349722222222,3.1,21.2987594604492,20.1982402801514,19.8761653900146,19.7749271392822,19.7114677429199,4.5,-0.8,6181,-60.5
261.170958333333,58.2349722222222,3.5,21.2987594604492,20.1982402801514,19.8761653900146,19.7749271392822,19.7114677429199,4.6,-1.24,6342,-61.5
261.185541666667,58.1555555555556,3.1,21.2707004547119,19.6011199951172,18.8811359405518,18.6109085083008,18.4866199493408,4.7,-0.04,4906,-6.3
261.185541666667,58.1555555555556,4,21.2707004547119,19.6011199951172,18.8811359405518,18.6109085083008,18.4866199493408,5,-0.5,5170,-7.1
261.185541666667,58.1555555555556,2.1,21.2707004547119,19.6011199951172,18.8811359405518,18.6109085083008,18.4866199493408,5.3,0.11,5156,-6.8
261.282916666667,58.1122222222222,1.8,21.3950748443604,20.0982341766357,19.6437435150146,19.4609375,19.3256225585938,4.3,-0.81,5169,-172.4
261.017166666667,58.2911111111111,2.1,21.3222408294678,19.9207420349121,19.2625465393066,19.0792274475098,19.0279102325439,4.4,0.15,5155,-147.9
261.017166666667,58.2911111111111,2.2,21.3222408294678,19.9207420349121,19.2625465393066,19.0792274475098,19.0279102325439,4,-0.4,5083,-148.1
261.017166666667,58.2911111111111,1.1,21.3222408294678,19.9207420349121,19.2625465393066,19.0792274475098,19.0279102325439,4.9,0.4,5488,-147.2
261.121833333333,58.1269722222222,8.8,20.7092323303223,18.338171005249,17.3830738067627,17.0695304870605,16.8700466156006,5.1,0.29,4963,-31.7
261.002708333333,58.2363888888889,11.7,20.9947891235352,18.5495281219482,17.5626525878906,17.2273998260498,17.0790538787842,5.2,0,4948,-63.7
261.002708333333,58.2363888888889,10.7,20.9947891235352,18.5495281219482,17.5626525878906,17.2273998260498,17.0790538787842,4.9,-0.06,4835,-63.4
261.082291666667,58.2166944444444,16.9,20.0841693878174,17.7053184509277,16.624755859375,16.1828384399414,15.9295530319214,5.2,-0.37,4738,21.8
261.082291666667,58.2166944444444,21.9,20.0841693878174,17.7053184509277,16.624755859375,16.1828384399414,15.9295530319214,5.4,-0.42,4775,6.3
261.082291666667,58.2166944444444,15.2,20.0841693878174,17.7053184509277,16.624755859375,16.1828384399414,15.9295530319214,5.1,-0.47,4725,11.9
261.082291666667,58.2166944444444,7.3,20.0841693878174,17.7053184509277,16.624755859375,16.1828384399414,15.9295530319214,5.4,-0.2,4744,12.1
260.993,58.2237222222222,10.5,20.6474285125732,18.3260974884033,17.3177280426025,16.9724788665771,16.8123931884766,5,0.32,4882,-56.9
260.993,58.2237222222222,14.2,20.6474285125732,18.3260974884033,17.3177280426025,16.9724788665771,16.8123931884766,5.1,0.27,4893,-56.3
260.993,58.2237222222222,11.9,20.6474285125732,18.3260974884033,17.3177280426025,16.9724788665771,16.8123931884766,5,-0.01,4888,-57
260.993,58.2237222222222,10.3,20.6474285125732,18.3260974884033,17.3177280426025,16.9724788665771,16.8123931884766,5,0.06,4900,-56.2
260.993,58.2237222222222,6.9,20.6474285125732,18.3260974884033,17.3177280426025,16.9724788665771,16.8123931884766,5.2,0.32,4871,-56.4
261.079375,58.2888611111111,1.7,21.4736595153809,20.2876472473145,19.8358898162842,19.7186527252197,19.6841621398926,1.9,-1.88,4614,-111.9
261.079375,58.2888611111111,3,21.4736595153809,20.2876472473145,19.8358898162842,19.7186527252197,19.6841621398926,5,-1.79,5583,-113.2
261.079375,58.2888611111111,2.1,21.4736595153809,20.2876472473145,19.8358898162842,19.7186527252197,19.6841621398926,4,-2.06,4876,-116.4
260.977166666667,58.0526388888889,3.6,21.2842464447021,19.3605842590332,18.5997161865234,18.3086910247803,18.2056674957275,5,0.1,5104,-56.4
260.977166666667,58.0526388888889,7.3,21.2842464447021,19.3605842590332,18.5997161865234,18.3086910247803,18.2056674957275,5,-0.19,5088,-57.5
261.249666666667,57.92,4.7,20.9790496826172,18.9697875976563,18.1830558776855,17.9079647064209,17.7280235290527,4.7,0.26,4978,-60.4
260.680583333333,58.1515555555556,1.2,22.0217781066895,20.4949226379395,19.9243812561035,19.6409282684326,19.5748405456543,4.8,0.69,5259,-164.4
260.680583333333,58.1515555555556,2.8,22.0217781066895,20.4949226379395,19.9243812561035,19.6409282684326,19.5748405456543,4.5,-0.93,5045,-165.4
260.680583333333,58.1515555555556,1.7,22.0217781066895,20.4949226379395,19.9243812561035,19.6409282684326,19.5748405456543,4.2,-0.42,4742,-167.4
260.680583333333,58.1515555555556,1.8,22.0217781066895,20.4949226379395,19.9243812561035,19.6409282684326,19.5748405456543,3.2,-0.76,4786,-166.4
261.188875,57.9139166666667,1.4,21.0173473358154,20.2253170013428,19.9384956359863,19.838695526123,19.8196296691895,4.2,0.09,6149,-299.7
261.188875,57.9139166666667,3.1,21.0173473358154,20.2253170013428,19.9384956359863,19.838695526123,19.8196296691895,4.3,-1.39,5817,-287
260.814791666667,58.0534722222222,3,21.3441410064697,20.553768157959,20.2348976135254,20.0584449768066,20.2040023803711,3.3,-2.1,5183,-202.7
260.450125,57.9590277777778,1.2,21.0927181243896,20.1756992340088,19.7797164916992,19.5824604034424,19.5426998138428,5,-0.06,5847,-153.1
260.52725,57.9361666666667,2.4,21.2639503479004,19.8842906951904,19.2352275848389,18.9252796173096,18.7461166381836,1.2,-2.26,4534,-304.6
260.650125,57.6225833333333,2.6,21.4754123687744,20.1357040405273,19.6696300506592,19.5074710845947,19.5329532623291,4.4,-0.14,5772,-212.7
260.650125,57.6225833333333,2.6,21.4754123687744,20.1357040405273,19.6696300506592,19.5074710845947,19.5329532623291,3.9,-0.46,5333,-213.2
261.011541666667,57.7680555555556,7.6,20.6324291229248,18.6387596130371,17.8030338287354,17.4958534240723,17.3415756225586,5.1,-0.34,5068,-71.7
261.011541666667,57.7680555555556,11.3,20.6324291229248,18.6387596130371,17.8030338287354,17.4958534240723,17.3415756225586,5.1,-0.12,5054,-71.9
260.98025,57.6923888888889,2,21.1764907836914,20.5249900817871,20.1682987213135,19.9141120910645,19.9727344512939,4.3,-0.88,5537,-190.6
260.70325,57.5223055555556,1.5,21.4270362854004,20.2690162658691,19.9663677215576,19.8392581939697,19.7335224151611,4.4,-0.54,5888,-304.1
260.70325,57.5223055555556,1.8,21.4270362854004,20.2690162658691,19.9663677215576,19.8392581939697,19.7335224151611,2.1,-1.35,5235,-305.4
260.6995,57.4998888888889,1.1,21.5922412872314,20.4820327758789,20.0804557800293,19.8475513458252,19.8688831329346,3.4,0.23,5454,-331
260.886041666667,57.6488888888889,2.3,21.4997692108154,20.3876113891602,19.9532413482666,19.7566776275635,19.7746353149414,5,-0.58,5486,-144.1
260.790583333333,57.6021666666667,2,21.4855709075928,20.5569229125977,20.1689147949219,19.965576171875,19.7498378753662,2.5,-2.04,4882,-75.1
261.047291666667,57.7158055555556,8,20.8880577087402,18.6272144317627,17.6781120300293,17.3396873474121,17.1701126098633,4.8,-0.22,4848,-50
260.993125,57.7230555555556,4.6,21.0370426177979,19.4469509124756,18.7193450927734,18.4681091308594,18.3872833251953,4.8,-1.12,4929,-10.4
261.137583333333,57.7579722222222,3.6,21.4902973175049,20.1034202575684,19.4430618286133,19.1492233276367,19.109769821167,5.3,-1.41,5142,-91.3
261.056458333333,57.5950555555556,3.1,21.5803718566895,20.3154354095459,19.6628761291504,19.4403324127197,19.3724517822266,4.5,-1.19,5260,-47.4
261.032583333333,57.6190277777778,10.8,20.6391277313232,18.1448307037354,17.1122016906738,16.7153568267822,16.5359897613525,4.8,0.26,4840,-45.7
261.032583333333,57.6190277777778,13.8,20.6391277313232,18.1448307037354,17.1122016906738,16.7153568267822,16.5359897613525,5,0.39,4821,-71.7
260.875875,57.4827777777778,2.7,21.770580291748,20.1252307891846,19.4918880462646,19.1777458190918,19.1360301971436,5.2,-1.03,5071,-229.3
261.165583333333,57.4885555555556,7.9,20.6947937011719,18.5728149414063,17.6838111877441,17.3918399810791,17.2613677978516,5.2,0.25,5125,-48.2
261.115083333333,57.4696111111111,3.1,21.3258056640625,19.7661552429199,19.0491409301758,18.8327045440674,18.7332401275635,5.2,-0.38,5329,-89.4
261.209541666667,57.7051388888889,1.1,22.1851215362549,20.8128833770752,20.2966766357422,20.0062694549561,19.9604263305664,4.4,-0.25,5367,-165.3
261.103666666667,57.5199722222222,3.3,21.5807647705078,19.845458984375,19.1827983856201,18.88818359375,18.8349514007568,4.3,-0.29,4962,-51.1
261.232791666667,57.5786666666667,15.5,20.04372215271,17.5969638824463,16.4157447814941,15.9836282730103,15.7547597885132,5.4,-0.24,4696,15.5
260.066041666667,57.9174444444444,3,21.3589782714844,20.0208053588867,19.4408740997314,19.1094169616699,19.069486618042,1.9,-2.46,4692,-291.7
260.051916666667,57.9145277777778,1.4,22.3374252319336,20.8438739776611,20.286958694458,19.9884777069092,20.0310592651367,1.2,-1.4,4717,-296.4
260.127125,57.9175555555556,5.5,20.9921855926514,19.5536193847656,18.8651027679443,18.5273113250732,18.4206771850586,3,-1.16,5697,-309.5
260.114958333333,58.3309444444444,4.1,21.1585216522217,20.0570583343506,19.4016246795654,19.1129169464111,18.9553623199463,2.8,-2.55,4910,-301.4
260.507541666667,58.0638333333333,1.3,21.6494522094727,20.5950679779053,20.0361862182617,19.7568950653076,19.5932445526123,2.1,-1.57,5089,-285.4
260.221833333333,58.3068888888889,2.7,21.163293838501,20.1416702270508,19.7209415435791,19.5286331176758,19.4783973693848,3.1,-2.1,5227,-133.9
260.118708333333,58.4041666666667,3.1,21.042724609375,20.1257152557373,19.8570251464844,19.7439365386963,19.5932579040527,4.2,-1.7,5317,-208.9
260.118708333333,58.4041666666667,3.8,21.042724609375,20.1257152557373,19.8570251464844,19.7439365386963,19.5932579040527,3.2,-1.51,5577,-209.1
260.604458333333,58.2798333333333,14.7,20.0030288696289,17.7928218841553,16.7445507049561,16.3063011169434,16.0764217376709,5.5,-0.51,4920,-29.1
260.604458333333,58.2798333333333,19.9,20.0030288696289,17.7928218841553,16.7445507049561,16.3063011169434,16.0764217376709,5.5,-0.41,4931,-21.2
260.604458333333,58.2798333333333,14.9,20.0030288696289,17.7928218841553,16.7445507049561,16.3063011169434,16.0764217376709,5.2,-0.75,4760,-13.1
260.296416666667,58.3739166666667,1.9,21.4816513061523,20.0382995605469,19.3914012908936,19.1310691833496,19.0205955505371,4.9,0.19,5238,-166.2
260.296416666667,58.3739166666667,3.9,21.4816513061523,20.0382995605469,19.3914012908936,19.1310691833496,19.0205955505371,4.7,-0.24,5119,-167.5
260.296416666667,58.3739166666667,5,21.4816513061523,20.0382995605469,19.3914012908936,19.1310691833496,19.0205955505371,4.8,-0.74,5188,-166.5
260.652416666667,58.3364166666667,4.2,21.0065593719482,19.2951717376709,18.606725692749,18.3787784576416,18.3159027099609,4.4,-0.09,5049,-54.7
260.652416666667,58.3364166666667,6.1,21.0065593719482,19.2951717376709,18.606725692749,18.3787784576416,18.3159027099609,4.7,0.03,5248,-54.7
