ra,dec,redshift,umag,gmag,rmag,imag,zmag,nmag,gal_abs_u,log_nh_gal
19.86555,15.5989861111111,1.1596,19.069,18.76,18.563,18.524,18.462,19.523,0.305,20.619
14.6521791666667,15.6198416666667,2.1482,19.978,19.608,19.328,19.2,18.943,22.167,0.442,20.658
14.8171,15.6378027777778,0.3542,19.516,19.288,19.034,18.885,18.259,20.089,0.517,20.655
8.62706666666667,15.6390555555556,1.5687,20.381,20.149,20.005,19.84,19.603,21.803,0.331,20.619
11.5569583333333,15.6437666666667,1.1627,20.555,20.504,21.259,20.206,20.093,21.062,0.285,20.649
11.1706583333333,15.6473555555556,0.9308,19.363,19.167,19.061,19.15,19.144,19.937,0.246,20.643
20.7759583333333,15.6528833333333,1.066,20.121,19.968,19.482,19.336,19.386,20.352,0.427,20.621
10.0990291666667,15.6581305555556,1.3671,20.551,20.389,20.247,20.128,20.123,21.065,0.288,20.623
12.2997166666667,15.67345,1.2451,18.392,18.238,17.841,17.833,17.854,18.847,0.325,20.656
8.33469166666667,15.6902805555556,2.2566,20.176,19.42,19.331,19.036,18.806,23.13,0.305,20.62
8.23888333333333,15.7095361111111,0.8833,19.958,19.643,19.42,19.48,19.312,20.635,0.309,20.62
20.1921083333333,15.7109972222222,0.243,17.911,17.839,17.671,17.355,17.347,18.358,0.414,20.621
20.3075833333333,15.7207,0.7804,20.242,20.105,20.072,20.014,19.776,21.239,0.339,20.621
8.49247083333333,15.7257722222222,1.3029,19.867,19.612,19.203,19.127,19.245,19.936,0.313,20.618
11.8818166666667,15.7271944444444,1.1014,20.318,20.187,19.836,19.787,19.74,20.835,0.271,20.648
9.92144583333333,15.7408861111111,0.8089,19.988,19.364,19.27,19.264,18.876,19.472,0.256,20.618
14.4044958333333,15.7443416666667,0.9063,18.549,18.327,18.115,18.191,18.111,18.972,0.377,20.663
14.2832458333333,15.7491277777778,0.8107,20.307,20.121,20.103,19.993,19.738,21.555,0.39,20.665
8.41595,15.7595861111111,1.6005,20.797,20.355,20.03,19.768,19.8,22.032,0.296,20.618
10.5511708333333,15.7625472222222,1.3948,19.548,19.093,18.866,18.763,18.792,20.696,0.272,20.627
8.45778333333333,15.7703611111111,1.2629,20.194,20.261,19.994,20.01,20.276,21.261,0.296,20.618
8.4561375,15.7769444444444,1.8058,20.87,20.327,19.614,19.032,19,22.53,0.294,20.618
11.8404375,15.7812583333333,1.272,19.608,19.528,19.175,19.059,19.007,20.276,0.272,20.645
11.6543333333333,15.7812638888889,1.7653,20.614,20.408,20.458,20.101,19.931,22.233,0.273,20.643
15.2363625,15.7891416666667,0.6584,19.008,18.498,18.566,18.558,18.51,19.173,0.305,20.648
10.8217541666667,15.7981277777778,2.3339,20.092,19.574,19.482,19.355,19.053,22.339,0.265,20.63
13.1435791666667,15.8127277777778,1.8302,20.06,19.625,19.505,19.327,19.211,21.988,0.442,20.663
9.8822875,15.8299638888889,0.714,20.418,20.071,19.89,19.742,19.53,21.02,0.241,20.614
8.37705416666667,15.8312777777778,2.0507,19.355,19.18,19.038,18.894,18.614,22.366,0.286,20.617
8.24542916666667,15.8330694444444,0.9797,19.917,19.764,19.531,19.566,19.265,20.76,0.285,20.618
11.4413625,15.8401111111111,1.1572,19.561,19.518,19.149,19.147,19.248,19.588,0.259,20.637
10.7943416666667,15.8525472222222,1.6108,19.232,18.823,18.328,17.911,17.713,20.276,0.252,20.626
7.88374583333333,15.8546805555556,1.9206,19.934,19.463,19.277,19.094,19.042,23.388,0.271,20.619
10.5297625,15.8567555555556,0.9466,20.049,19.673,19.364,19.447,19.282,20.42,0.238,20.622
14.0426541666667,15.8660055555556,1.5082,20.258,19.968,19.772,19.502,19.477,21.926,0.427,20.666
10.4184208333333,15.8704583333333,1.12,20.039,19.897,19.552,19.542,19.512,20.893,0.234,20.619
14.5068458333333,15.8864444444444,1.2652,17.97,17.879,17.475,17.425,17.463,19.536,0.369,20.661
12.0773583333333,15.8894416666667,1.5221,20.476,19.972,19.793,19.494,19.459,21.23,0.283,20.642
11.2716291666667,15.8964916666667,1.5113,19.21,18.946,18.699,18.43,18.369,20.146,0.257,20.631
9.5729375,15.95585,1.4176,20.185,19.91,19.725,19.587,19.58,21.082,0.263,20.61
15.0262916666667,15.9564694444444,0.6393,20.66,19.837,19.561,19.14,19.163,20.294,0.341,20.652
12.5372375,15.9935083333333,0.8691,19.961,19.676,19.527,19.469,19.385,20.585,0.277,20.646
9.744825,16.0176388888889,1.641,20.456,20.189,20.025,19.843,19.746,21.497,0.231,20.606
11.6488333333333,16.0251277777778,1.1174,19.125,18.882,18.649,18.56,18.718,19.524,0.306,20.63
14.5535083333333,16.033725,0.2106,17.826,17.132,16.623,16.23,16.305,19.903,0.387,20.66
10.0969916666667,16.0353361111111,0.9912,20.749,20.387,20.047,20.11,19.918,19.817,0.211,20.605
14.9561583333333,16.0360527777778,1.3862,19.751,19.56,19.068,18.927,18.829,20.323,0.314,20.654
12.7147666666667,16.0896194444444,1.8361,19.461,19.233,19.109,18.807,18.831,21.107,0.303,20.646
9.84445416666667,16.089675,0.7099,19.117,18.776,18.777,18.727,18.612,20.482,0.218,20.603
10.9072833333333,16.0916527777778,1.9743,20.387,20.299,20.25,20.073,19.744,21.889,0.241,20.615
11.4774041666667,16.1567111111111,1.0963,19.576,19.514,19.247,19.291,19.389,20.126,0.27,20.62
10.5065416666667,16.1582277777778,1.9917,20.339,20.114,20.16,20.027,19.849,21.695,0.221,20.605
10.16,16.163875,0.2937,20.48,19.876,19.072,18.765,18.308,21.126,0.214,20.6
9.87994166666667,16.1686527777778,1.8195,20.312,20.049,19.961,19.679,19.83,20.425,0.205,20.599
10.6957208333333,16.1730388888889,1.4564,19.442,19.294,19.109,18.99,18.966,19.832,0.204,20.607
9.94967083333333,16.2010916666667,1.744,19.33,19.212,19.157,18.901,18.796,21.003,0.2,20.597
118.0214375,20.5395972222222,0.4487,19.356,19.141,19.234,18.952,18.695,20.805,0.243,20.695
118.187079166667,20.7327472222222,1.5393,20.605,20.475,20.35,20.146,20.172,21.427,0.242,20.702
117.806229166667,20.86975,1.3632,20.109,20.133,19.766,19.764,19.911,20.952,0.263,20.699
118.014320833333,20.9040027777778,1.8068,19.911,19.884,19.92,19.576,19.489,21.387,0.26,20.704
118.224083333333,20.9477027777778,0.5967,20.618,20.148,20.118,19.848,19.588,20.692,0.292,20.709
117.89645,21.0525444444444,1.7,20.015,19.884,19.794,19.385,19.514,21.264,0.358,20.705
118.0047875,21.1604333333333,1.6811,19.297,18.992,18.887,18.666,18.721,20.951,0.305,20.71
118.194141666667,21.1900638888889,0.7342,20.378,19.922,19.825,19.856,19.429,20.452,0.308,20.716
118.327083333333,21.3633333333333,1.4475,20.391,20.32,20.027,19.841,19.704,20.923,0.311,20.723
117.983883333333,21.3673722222222,1.3119,20.071,19.95,19.685,19.63,19.851,20.315,0.308,20.715
118.188341666667,21.4236861111111,1.4325,19.821,19.699,19.46,19.307,19.266,21.242,0.297,20.723
119.313908333333,21.5593722222222,2.9735,21.554,18.479,18.193,18.024,17.761,21.659,0.31,20.742
119.334916666667,21.5641111111111,1.5807,20.162,19.887,19.839,19.61,19.555,21.727,0.304,20.743
118.665295833333,21.5766527777778,0.9831,20.275,19.927,19.547,19.599,19.468,20.523,0.345,20.735
119.288975,21.6217111111111,0.8101,18.634,18.362,18.216,18.255,18.053,18.988,0.323,20.745
118.361245833333,21.6460472222222,1.3949,20.341,20.101,19.804,19.71,19.665,22.04,0.319,20.733
119.35895,21.8818583333333,1.5096,19.939,19.458,19.144,18.927,19.006,20.579,0.371,20.757
119.779433333333,21.8889388888889,1.6447,20.4,20.131,19.975,19.658,19.589,21.507,0.311,20.751
118.8535625,21.8927416666667,1.5513,20.467,20.285,20.001,19.699,19.636,21.36,0.332,20.749
119.437708333333,21.9205305555556,1.2395,18.972,18.815,18.611,18.543,18.585,19.622,0.359,20.757
118.268679166667,21.9291138888889,0.3632,17.675,17.456,17.348,17.427,16.825,17.924,0.285,20.74
119.283133333333,21.9513416666667,1.2745,20.163,20.003,19.674,19.632,19.732,20.694,0.369,20.755
119.6484375,21.9644722222222,1.1488,19.407,19.364,18.989,18.935,19.098,19.895,0.314,20.752
118.6230125,21.9856555555556,1.0658,20.031,19.76,19.375,19.381,19.434,20.329,0.344,20.745
120.009229166667,22.0427277777778,0.6693,19.686,19.258,19.277,19.302,19.202,19.424,0.326,20.742
118.758825,22.0630166666667,0.3998,19.149,18.92,18.992,18.86,18.251,20.496,0.324,20.748
118.949333333333,22.0806083333333,2.3187,18.275,17.704,17.59,17.472,17.204,20.046,0.333,20.751
119.714683333333,22.0827222222222,0.8171,17.518,16.986,16.875,16.875,16.722,18.779,0.31,20.749
118.988195833333,22.1697916666667,1.8048,20.479,20.037,19.686,19.312,19.255,21.89,0.304,20.751
118.41905,22.2407888888889,2.069,19.369,19.178,19.036,18.769,18.486,20.814,0.325,20.744
119.147558333333,22.2411277777778,1.2656,19.679,19.618,19.234,19.262,19.401,20.403,0.297,20.754
119.7079875,22.2577083333333,1.4305,20.358,20.091,19.698,19.482,19.398,21.173,0.291,20.747
120.054133333333,22.2611944444444,0.6264,18.799,18.385,18.342,18.226,18.336,19.573,0.346,20.736
119.170325,22.286875,2.1466,19.212,18.872,18.616,18.484,18.369,20.785,0.303,20.754
118.461995833333,22.30075,0.7141,19.759,19.418,19.29,19.243,19.147,20.297,0.328,20.745
119.770983333333,22.3028527777778,1.4361,19.689,19.577,19.336,19.237,19.251,20.934,0.278,20.744
120.3579,22.4007972222222,0.6266,19.942,19.268,19.179,18.863,18.757,19.966,0.377,20.725
118.86015,22.4867972222222,0.7233,20.256,19.791,19.718,19.586,19.359,20.677,0.305,20.751
120.427708333333,22.5711944444444,1.5659,19.861,19.482,19.289,19.056,19.008,21.269,0.411,20.719
118.921295833333,22.5948555555556,1.5813,20.666,20.383,20.244,20.102,19.925,21.766,0.301,20.751
119.30275,22.6063555555556,1.2958,19.894,19.895,19.508,19.518,19.454,20.618,0.258,20.752
119.939783333333,22.6873083333333,0.5562,20.263,19.866,19.833,19.672,19.566,20.299,0.321,20.732
119.0726,22.7110472222222,1.5822,20.082,19.852,19.759,19.571,19.516,20.896,0.242,20.753
118.907604166667,22.7193361111111,1.0391,19.789,19.595,19.359,19.394,19.241,19.672,0.304,20.751
118.865629166667,22.7203194444444,1.0243,20.483,20.138,19.657,19.669,19.613,20.498,0.315,20.751
119.707595833333,22.7280333333333,1.0997,19.706,19.542,19.217,19.209,19.126,19.648,0.331,20.74
119.200183333333,22.7424055555556,0.926,20.189,19.99,19.875,19.908,19.742,21.25,0.251,20.753
119.617804166667,22.7642555555556,1.5057,19.98,19.566,19.313,19.066,19.013,21.437,0.324,20.743
120.733091666667,22.8151166666667,1.3715,19.459,19.031,18.782,18.65,18.633,20.666,0.297,20.699
119.867091666667,22.8164611111111,0.4459,20.242,19.9,19.925,19.735,19.535,20.897,0.356,20.732
120.886645833333,22.8554611111111,0.4993,19.64,19.297,19.316,19.057,18.924,19.936,0.261,20.69
120.237383333333,22.8899972222222,1.8669,19.059,18.983,18.959,18.661,18.486,20.379,0.333,20.717
120.537033333333,22.9286833333333,1.5672,20.134,19.705,19.4,19.115,19.173,21.219,0.307,20.705
119.943775,22.9792611111111,0.3616,19.726,18.807,18.073,17.791,17.024,21.74,0.36,20.727
120.6592625,22.9815333333333,0.4897,20.03,19.631,19.613,19.361,19.193,20.048,0.31,20.698
119.553833333333,23.0425583333333,1.8456,20.587,20.49,20.477,20.309,20.161,21.945,0.335,20.742
120.647220833333,23.0999305555556,1.9964,19.214,19.106,18.996,18.868,18.694,21.257,0.295,20.695
119.6856,23.1572388888889,0.6905,20.086,19.825,19.801,19.788,19.841,20.494,0.348,20.735
120.244008333333,23.2178777777778,1.1995,20.207,20.179,19.922,19.974,20.124,20.99,0.28,20.708
119.346375,23.3443361111111,0.6002,18.737,18.171,18.055,17.811,17.868,19.463,0.326,20.747
123.548025,36.5298861111111,0.8061,19.34,19.043,18.981,19.081,18.901,19.918,0.284,20.707
123.858091666667,36.5875361111111,1.028,19.183,18.884,18.468,18.577,18.539,19.606,0.267,20.708
125.5894,36.6058138888889,2.1836,19.832,19.359,19.204,19.037,18.755,22.305,0.276,20.708
125.3995875,36.6617777777778,2.0645,20.146,20.097,20.05,19.859,19.522,21.681,0.258,20.707
125.433458333333,36.735725,1.8812,20.296,19.917,19.669,19.259,19.075,22.327,0.271,20.703
125.718229166667,36.7452638888889,0.941,22.234,21.447,20.385,19.731,19.098,22.596,0.271,20.702
124.964241666667,36.8307916666667,0.7364,19.53,19.26,19.19,19.247,19.102,19.444,0.275,20.702
125.992666666667,36.8315972222222,1.3626,19.38,19.086,18.626,18.545,18.517,20.649,0.265,20.693
124.07795,36.8373277777778,1.4232,18.679,18.458,18.068,17.953,17.952,20.137,0.259,20.703
123.453504166667,36.8702055555556,1.1061,18.853,18.766,18.615,18.685,18.755,18.896,0.246,20.701
124.857308333333,36.8945555555556,1.9455,19.323,19.087,18.925,18.835,18.769,21.265,0.271,20.7
124.879333333333,36.9019138888889,1.6853,18.877,18.666,18.667,18.395,18.411,20.607,0.273,20.699
125.995820833333,36.9609861111111,0.8637,19.233,19.072,18.997,19.053,18.94,19.803,0.261,20.688
123.929866666667,37.0102888888889,3.1964,23.696,20.238,19.885,19.804,19.672,21.289,0.247,20.699
124.321454166667,37.0477777777778,2.0631,18.633,18.32,18.079,18.045,17.908,21.623,0.28,20.697
123.080158333333,37.0496972222222,1.8831,17.893,17.627,17.504,17.31,17.25,21.826,0.262,20.698
124.6080375,37.1318083333333,1.8945,19.439,19.304,19.174,18.868,18.738,21.891,0.268,20.693
123.101866666667,37.1367,1.8375,19.021,18.97,18.903,18.567,18.592,20.609,0.255,20.697
125.549858333333,37.1688111111111,1.1046,18.491,18.381,18.097,18.09,18.231,19.113,0.296,20.688
124.148833333333,37.2342333333333,1.7644,19.424,19.227,19.202,18.948,18.818,20.955,0.322,20.693
125.419758333333,37.2552166666667,0.3141,19.778,19.448,18.882,18.693,18.163,20.047,0.269,20.685
125.557308333333,37.2720944444444,1.3829,19.285,18.897,18.592,18.517,18.572,19.692,0.282,20.684
126.018391666667,37.3151777777778,0.9738,18.768,18.504,18.315,18.28,18.107,19.305,0.244,20.676
124.690445833333,37.4009194444444,0.7576,19.157,18.806,18.721,18.844,18.614,19.32,0.269,20.684
124.505825,37.4369194444444,1.5044,19.481,19.299,19.026,18.765,18.786,20.238,0.289,20.684
125.352245833333,37.4610972222222,1.9677,19.333,19.287,19.265,18.999,18.903,21.501,0.232,20.678
124.3998,37.4830138888889,2.5105,19.664,19.074,18.904,18.916,18.761,20.485,0.276,20.684
126.007954166667,37.6848527777778,0.6468,19.816,19.39,19.139,18.929,18.921,20.397,0.218,20.663
116.169445833333,37.6873111111111,1.7112,18.502,18.324,18.39,18.356,18.271,19.251,0.27,20.754
116.655916666667,37.7545916666667,1.2383,18.875,18.795,18.521,18.457,18.543,19.655,0.257,20.747
116.262108333333,37.8297305555556,0.5927,20.436,20.12,20.114,19.856,19.777,20.588,0.252,20.753
116.7978125,37.8359305555556,1.4902,19.329,19.06,18.885,18.676,18.764,20.239,0.253,20.744
123.1778125,37.8451361111111,0.5354,19.553,19.242,19.232,19.019,19.089,19.538,0.188,20.688
116.072808333333,37.8881166666667,1.067,18.454,18.202,17.877,17.907,17.985,18.474,0.259,20.757
116.3540625,37.9101944444444,0.4064,20.515,20.137,19.468,19.172,18.833,20.849,0.25,20.751
116.728816666667,37.9159638888889,2.2214,19.614,19.244,19.105,19.011,18.744,22.376,0.234,20.746
123.652520833333,37.9230833333333,1.4634,19.261,19.021,18.822,18.642,18.648,20.175,0.185,20.683
116.03505,37.9781,0.881,18.554,18.311,18.137,18.096,17.937,19.03,0.251,20.758
149.507625,37.9913694444444,1.1535,19.846,19.763,19.364,19.109,19.108,20.072,0.072,20.17
117.010866666667,38.0274555555556,1.7487,19.249,19.067,19.007,18.741,18.67,20.982,0.228,20.742
117.002066666667,38.0593444444444,2.339,19.459,18.883,18.921,18.776,18.495,22.925,0.229,20.743
116.677070833333,38.1093416666667,1.8205,19.927,19.781,19.806,19.538,19.722,21.708,0.226,20.748
116.299933333333,38.1531388888889,0.2368,18.717,18.713,18.455,18.117,17.923,20.965,0.234,20.755
149.192775,38.1626388888889,1.864,19.389,19.259,19.299,19.069,19.096,21.62,0.068,20.182
125.862525,38.1756,1.2389,18.998,18.969,18.645,18.625,18.704,19.924,0.179,20.662
125.535225,38.1888611111111,1.5135,18.811,18.507,18.305,18.052,18.078,19.514,0.184,20.666
125.162025,38.1934638888889,0.3822,20.467,20.04,19.531,19.187,18.592,20.363,0.181,20.669
150.139804166667,38.2216583333333,0.6408,17.99,17.723,17.799,17.732,17.907,18.052,0.078,20.149
116.338429166667,38.2359194444444,0.5198,19.111,18.83,18.89,18.696,18.54,19.95,0.236,20.755
116.6964875,38.2432777777778,1.6933,19.15,18.949,18.85,18.531,18.445,21.392,0.225,20.75
116.086554166667,38.3110666666667,0.4123,18.055,17.815,17.995,17.956,17.662,18.508,0.247,20.76
126.077133333333,38.3559527777778,1.5714,19.582,19.321,19.128,18.952,18.985,20.483,0.198,20.662
149.393870833333,38.378825,1.5199,18.623,18.567,18.513,18.318,18.447,19.201,0.063,20.173
116.781429166667,38.4006194444444,1.4672,19.3,19.122,19.038,18.844,18.854,19.831,0.229,20.75
125.1387875,38.4055,0.6478,19.346,18.882,18.941,18.906,18.816,18.872,0.178,20.672
149.956841666667,38.4668388888889,1.4311,18.843,18.805,18.588,18.505,18.548,19.452,0.083,20.152
125.5643625,38.5078777777778,0.9571,19.144,18.631,18.226,18.147,18.019,19.521,0.188,20.668
149.202433333333,38.5608416666667,1.1934,18.896,18.814,18.514,18.436,18.573,19.404,0.068,20.179
149.762504166667,38.6364611111111,1.7814,18.478,18.254,18.254,18.13,18.204,19.507,0.08,20.158
149.699291666667,38.7079861111111,0.7419,20.365,20.154,20.075,20.032,19.968,20.524,0.074,20.161
149.814004166667,38.7257138888889,2.0732,19.119,19.065,19.043,18.92,18.738,20.364,0.079,20.158
148.7741,38.7284166666667,0.9345,19.204,19.077,18.923,19.084,19.03,19.463,0.068,20.19
148.655495833333,38.8637277777778,1.0685,20.192,20.175,20.025,20.247,20.307,20.872,0.069,20.193
149.671470833333,38.94165,1.6388,19.864,19.375,19.261,18.97,19.015,21.395,0.073,20.161
148.635895833333,38.9484138888889,1.412,19.38,19.296,19.075,19.036,19.039,20.155,0.067,20.193
123.311675,38.9556972222222,0.9239,19.788,19.433,19.119,19.039,18.888,22.077,0.198,20.702
149.5973125,38.9775527777778,0.7458,20.193,19.927,19.93,20.136,19.846,19.322,0.074,20.161
122.408125,39.0059972222222,0.5965,19.532,19.173,19.182,19.049,19.046,19.416,0.266,20.713
149.189825,39.0180027777778,1.9565,20.615,20.419,20.404,20.299,20.184,22.832,0.069,20.176
148.970845833333,39.0232916666667,1.1539,18.929,18.814,18.707,18.745,18.748,19.081,0.064,20.185
149.101645833333,39.0311,1.2299,19.538,19.206,18.769,18.795,18.793,19.616,0.071,20.179
148.048095833333,39.0367583333333,0.4195,19.762,19.293,18.951,18.776,18.522,20.026,0.097,20.201
148.096116666667,39.0643222222222,1.5602,20.041,19.954,19.968,19.73,19.658,21.684,0.099,20.201
148.3244625,39.0691833333333,0.8646,19.463,19.195,19.144,19.282,19.133,19.647,0.072,20.201
122.878308333333,39.0697527777778,1.6414,18.839,18.567,18.213,17.892,17.98,20.104,0.237,20.709
121.7959125,39.0721611111111,0.3686,18.931,18.958,18.925,18.923,18.355,18.966,0.275,20.716
148.9759125,39.1162166666667,0.3317,20.596,20.06,19.343,19.079,18.475,21.294,0.071,20.185
122.825079166667,39.1902,1.7027,19.757,19.485,19.267,19.092,19.114,20.935,0.247,20.712
148.783541666667,39.2212888888889,1.1064,19.525,19.329,19.107,19.006,19.066,20.697,0.059,20.19
121.4460625,39.23545,0.8259,19.561,18.983,18.726,18.748,18.642,20.371,0.276,20.716
122.945329166667,39.2581055555556,1.081,19.141,19.07,18.827,18.898,18.868,19.567,0.232,20.711
148.057841666667,39.2838555555556,1.785,20.393,20.353,20.508,20.219,20.342,21.18,0.091,20.204
148.3818875,39.2915833333333,0.9201,17.416,17.114,16.907,16.893,16.647,17.485,0.057,20.201
123.3454,39.3273694444445,1.5923,20.186,19.884,19.791,19.494,19.586,20.964,0.2,20.708
122.548741666667,39.3282416666667,1.5291,19.475,19.124,18.91,18.659,18.568,20.906,0.257,20.715
148.308533333333,39.3286722222222,1.4555,19.044,18.735,18.553,18.39,18.365,20.086,0.057,20.201
121.391145833333,39.3377472222222,1.6061,19.21,19.057,18.886,18.635,18.583,20.87,0.252,20.717
148.517741666667,39.3472305555556,1.4931,19.632,19.438,19.488,19.316,19.524,20.338,0.051,20.199
149.154475,39.3861527777778,1.6666,19.623,19.48,19.393,19.121,19.123,20.97,0.051,20.176
148.958345833333,39.3862916666667,1.3336,19.264,19.132,18.881,18.934,19.028,19.765,0.055,20.182
118.541079166667,40.9765222222222,1.1922,19.992,19.893,19.757,19.802,19.95,20.431,0.245,20.713
149.284483333333,39.3948277777778,1.5888,20.848,20.505,20.486,20.299,20.368,20.667,0.054,20.17
123.089245833333,39.480025,0.9471,19.004,18.864,18.686,18.831,18.793,18.976,0.211,20.713
122.245095833333,39.4948027777778,1.0348,19.261,19.121,18.836,18.829,18.972,19.939,0.26,20.719
149.061129166667,39.5187388888889,1.7762,20.449,20.287,20.441,20.065,19.97,20.939,0.066,20.179
121.5534125,39.5423055555556,1.0742,19.41,19.218,18.858,18.809,18.922,19.554,0.27,20.719
121.594129166667,39.5788472222222,1.7642,19.645,19.392,19.445,19.184,19.057,20.56,0.269,20.72
149.035654166667,39.587825,1.1723,19.266,19.402,19.108,19.053,19.208,19.303,0.07,20.179
122.016841666667,39.6129472222222,0.8447,19.706,19.529,19.477,19.592,19.406,20.507,0.257,20.722
121.567075,39.6293722222222,1.9671,19.777,19.952,20.037,19.788,19.55,21.688,0.251,20.72
149.161108333333,39.6430666666667,1.5727,19.665,19.365,19.214,18.993,19.102,20.345,0.059,20.173
121.462608333333,39.6908416666667,0.8315,18.712,18.508,18.536,18.657,18.634,19.3,0.233,20.72
122.211783333333,39.7674527777778,1.0144,20.556,20.39,20.122,20.097,19.886,20.471,0.238,20.722
122.598620833333,39.7838611111111,1.0541,18.61,18.541,18.303,18.318,18.229,18.891,0.248,20.72
148.2174375,39.7963111111111,1.1609,18.481,18.453,18.228,18.129,18.314,18.758,0.075,20.204
122.488270833333,39.803675,0.7192,20.589,20.144,20.057,20.011,19.738,21.428,0.245,20.721
148.688433333333,39.8198388888889,2.1887,19.555,19.064,18.822,18.603,18.338,21.936,0.071,20.19
121.259904166667,39.8543972222222,1.0026,20.48,20.18,19.916,19.856,19.501,21.264,0.23,20.719
148.402879166667,39.8570055555556,1.218,20.077,20.071,19.922,19.922,19.805,20.947,0.068,20.201
120.011529166667,40.9908888888889,1.624,20.302,19.721,19.448,19.097,19.132,22.177,0.237,20.691
121.907875,39.8927111111111,0.4289,18.742,18.527,18.48,18.307,18.035,19.224,0.263,20.724
122.555354166667,39.8972833333333,2.3124,20.668,20.256,20.241,20.156,19.929,21.645,0.253,20.721
148.26835,39.9199222222222,0.5631,18.982,18.659,18.788,18.601,18.616,18.894,0.064,20.199
149.086079166667,39.9860888888889,1.6805,19.771,19.603,19.605,19.329,19.315,20.718,0.061,20.167
120.918583333333,39.9889777777778,0.5584,19.704,19.243,19.189,18.993,18.955,20.058,0.266,20.713
120.8641375,40.0132888888889,0.4636,19.66,19.168,19.106,18.728,18.486,20.007,0.272,20.712
121.53075,40.033575,0.4979,20.317,19.972,20.027,19.627,19.31,20.774,0.265,20.719
149.074875,40.0364833333333,1.4887,19.384,19.224,18.864,18.658,18.863,21.347,0.062,20.164
121.561770833333,40.0947444444444,1.1258,19.295,19.222,19.045,18.991,19.004,19.398,0.267,20.717
118.78095,40.1155666666667,0.7461,19.673,19.243,19.073,19.115,18.982,20.265,0.307,20.735
148.270008333333,40.1532333333333,1.5957,20.416,20.299,20.284,20.107,20.026,22.711,0.069,20.185
122.20515,40.1552111111111,0.8611,18.681,18.236,18.087,18.056,17.835,18.731,0.266,20.719
120.899266666667,40.1779916666667,1.9406,20.208,20.041,19.964,19.739,19.852,21.233,0.242,20.708
118.7626125,40.1988472222222,0.7458,18.082,17.738,17.731,17.87,17.774,18.439,0.293,20.733
118.639979166667,40.2025722222222,0.5191,20.82,20.406,20.313,20.2,20.097,21.547,0.31,20.735
119.548904166667,40.2097027777778,0.769,20.508,20.324,20.293,20.231,20.015,21.723,0.234,20.719
119.729641666667,40.2275083333333,1.0841,19.944,19.545,19.251,19.272,19.214,20.213,0.225,20.715
117.647570833333,40.2338333333333,1.1522,20.294,20.185,19.926,19.87,19.825,20.602,0.257,20.749
122.5717875,40.2541222222222,0.6084,20.465,20.129,20.116,19.797,19.67,20.397,0.248,20.716
118.2503375,40.2602861111111,1.8771,19.78,19.627,19.489,19.244,19.272,22.169,0.315,20.739
119.110716666667,40.2642555555556,1.7381,20.262,20.144,20.066,19.735,19.825,20.666,0.27,20.724
119.999720833333,40.2961277777778,0.7189,19.002,18.815,18.9,18.922,18.867,19.397,0.217,20.711
123.2212875,40.3166694444445,0.5513,21.786,20.852,19.717,18.86,18.714,22.216,0.258,20.711
116.4650125,40.3457388888889,0.9289,21.433,20.392,19.687,19.419,19.006,23.422,0.265,20.76
120.974420833333,40.3865472222222,1.121,19.717,19.51,19.148,19.082,19.147,19.887,0.251,20.704
123.21855,40.3969138888889,0.1884,18.275,18.367,18.099,17.649,17.667,18.767,0.261,20.71
148.480966666667,40.4038194444444,0.5462,20.564,19.882,19.475,19.043,18.878,21.214,0.066,20.167
120.620866666667,40.4352055555556,0.6613,19.37,19.096,19.186,19.143,19.149,19.12,0.27,20.702
116.463670833333,40.4541833333333,1.5635,19.522,19.056,18.885,18.619,18.569,20.842,0.268,20.758
117.510404166667,40.4660944444444,0.8341,19.483,19.217,18.957,18.887,18.701,19.654,0.25,20.745
123.002054166667,40.4706583333333,1.7948,17.849,17.68,17.617,17.368,17.36,19.011,0.263,20.711
115.715629166667,40.4727083333333,1.7781,18.888,18.718,18.645,18.462,18.439,19.946,0.256,20.769
148.852070833333,40.4775166666667,1.7662,19.395,19.323,19.198,18.942,18.872,20.361,0.055,20.152
116.375229166667,40.5009777777778,1.738,18.71,18.514,18.445,18.157,18.152,20.621,0.275,20.758
120.630866666667,40.5037277777778,0.3853,19.142,18.913,18.724,18.51,18.133,19.688,0.258,20.701
149.810583333333,40.5213805555556,1.3171,19.649,19.44,19.038,19.06,19.273,19.943,0.048,20.127
119.143370833333,40.5249194444444,1.4547,19.499,19.416,19.222,19.081,19.066,21.032,0.262,20.714
117.369641666667,40.5350222222222,0.4878,19.581,19.236,19.265,18.997,18.805,19.797,0.254,20.745
116.918804166667,40.5394611111111,1.4969,19.275,19.054,18.683,18.489,18.556,20.831,0.252,20.751
120.879691666667,40.5655416666667,0.6836,19.471,19.018,18.955,18.802,18.745,19.648,0.262,20.699
121.073875,40.5789138888889,0.9616,18.816,18.766,18.674,18.773,18.749,19.281,0.27,20.701
119.6821875,40.5933083333333,2.1625,20.433,20.207,20.082,20.059,19.846,21.974,0.236,20.705
117.444675,40.6018138888889,1.1488,20.025,20.007,19.761,19.804,19.957,21.245,0.246,20.743
149.390483333333,40.6059527777778,1.5979,20.436,20.132,20.192,19.936,19.904,20.794,0.051,20.13
119.748008333333,40.6174222222222,1.108,19.585,19.403,19.208,19.126,19.047,19.837,0.228,20.703
